scan_time;kick_off;home;away;league;country;tip;odds_open;odds_close;change_pct;late_conc;dc_ratio;rise_start;n_snaps;n_changes;max_move_pct;signal;status;result;profit_loss;notes
2026-03-16 09:03:23;20:45;Alvechurch;Stamford;Southern League Premier Central;England;2;3.61;3.66;1.39;0.0;0.0;early;56;1;1.39;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;18:30;Golden Arrows;Stellenbosch;Betway Premiership;South Africa;1;3.0;3.76;25.33;0.026;0.0;early;67;4;14.67;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;19:30;Baumberg;Uerdingen;Oberliga Niederrhein;Germany;2;1.67;2.14;28.14;0.106;0.0;early;67;11;9.58;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:45;Southampton;Norwich;Championship;England;1;1.91;2.04;6.81;0.231;0.0;early;67;3;4.19;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;21:00;MK Dons;Colchester;League Two;England;X;3.5;3.73;6.57;0.0;0.2;early;67;5;6.57;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;02:30;Dep. Cali;Santa Fe;Primera A;Colombia;1;2.01;2.22;10.45;0.0;0.0;early;67;1;10.45;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;04:00;Seattle Sounders;Vancouver Whitecaps;CONCACAF Champions Cup;North & Central America;2;3.15;3.5;11.11;0.0;0.0;early;67;1;11.11;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;19:00;Quevilly Rouen;Dijon;National;France;X;3.36;3.47;3.27;0.0;0.0;early;67;2;2.98;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;21:00;Shakhtar Donetsk;Lech Poznan;Conference League;Europe;2;3.8;4.0;5.26;0.0;0.0;early;67;1;5.26;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;18:00;Piast Gliwice;Radomiak Radom;Ekstraklasa;Poland;1;2.14;2.26;5.61;0.0;0.2;early;65;5;7.01;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;19:30;Versailles;Fleury-Merogis;National;France;X;3.14;3.29;4.78;0.0;0.0;early;66;2;3.82;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;21:30;AD Tarma;FBC Melgar;Liga 1;Peru;1;2.5;2.92;16.8;0.286;0.0;early;66;2;12.0;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;01:00;Atl. Tucuman;Gimnasia L.P.;Liga Profesional;Argentina;1;2.28;2.3;0.88;0.0;0.0;early;65;1;0.88;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;14:00;Metaloglobus Bucharest;Petrolul;Superliga;Romania;X;3.4;3.45;1.47;0.0;0.0;early;65;1;1.47;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;14:45;Cracovia;GKS Katowice;Ekstraklasa;Poland;X;2.97;3.35;12.79;0.0;0.0;early;61;2;12.12;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;14:45;Cracovia;GKS Katowice;Ekstraklasa;Poland;2;3.17;3.56;12.3;0.0;0.0;early;61;1;12.3;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;15:30;FC Koln;B. Monchengladbach;Bundesliga;Germany;1;2.33;2.36;1.29;0.0;0.0;early;65;1;1.29;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;15:30;FC Koln;B. Monchengladbach;Bundesliga;Germany;X;3.65;3.68;0.82;0.0;0.0;early;65;1;0.82;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;16:00;Kilmarnock;Livingston;Premiership;Scotland;2;3.55;4.0;12.68;0.0;0.0;early;65;1;12.68;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;18:30;Levante;Oviedo;LaLiga;Spain;1;2.17;2.19;0.92;0.0;0.0;early;65;1;0.92;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;19:00;Auxerre;Brest;Ligue 1;France;2;3.1;3.31;6.77;0.0;0.0;early;65;2;4.84;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;19:30;FC Arges;U. Cluj;Superliga;Romania;2;2.48;2.62;5.65;0.0;0.0;early;65;1;5.65;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;22:30;San Lorenzo;2 de Mayo;Copa de Primera;Paraguay;X;3.17;3.19;0.63;0.0;0.125;early;102;8;3.47;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;23:00;Orsomarso;Real Santander;Primera B;Colombia;1;1.71;1.93;12.87;0.0;0.0;early;100;3;9.36;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:00;OC Charleroi;Genk U23;Challenger Pro League;Belgium;1;2.12;2.38;12.26;0.0;0.0;early;64;2;11.32;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:30;Huesca;Almeria;LaLiga2;Spain;1;2.9;3.01;3.79;0.0;0.0;early;64;2;2.07;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;21:00;Preston;Stoke;Championship;England;1;2.5;2.53;1.2;0.0;0.0;early;64;2;0.8;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;21:00;Preston;Stoke;Championship;England;2;2.75;2.96;7.64;0.0;0.0;early;64;2;6.55;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;22:00;Avai;Figueirense;Recopa Catarinense;Brazil;1;1.52;1.99;30.92;0.082;0.143;early;93;7;23.68;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;11:00;Mito;Yokohama F. Marinos;J1 League;Japan;2;2.87;2.9;1.05;0.0;0.0;early;59;1;1.05;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;11:00;Chiba;FC Tokyo;J1 League;Japan;2;1.93;1.94;0.52;0.0;0.2;early;59;5;2.07;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;10:00;Brisbane Roar W;Newcastle W;A-League Women;Australia;1;2.0;2.03;1.5;0.0;0.0;early;58;2;1.0;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;11:30;Machida;Kashima Antlers;J1 League;Japan;1;2.0;2.3;15.0;0.0;0.0;early;58;2;12.0;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;11:30;Gimcheon Sangmu;Gwangju FC;K League 1;South Korea;1;1.84;1.9;3.26;0.0;0.0;early;93;2;2.72;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;07:00;Perth W;Central Coast Mariners W;A-League Women;Australia;X;3.63;3.75;3.31;0.0;0.0;early;54;3;1.1;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;13:00;Aktobe;Yelimay Semey;Premier League;Kazakhstan;X;2.67;3.05;14.23;0.0;0.0;early;52;2;12.36;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;14:00;Guingamp;Reims;Ligue 2;France;2;2.47;2.58;4.45;0.0;0.0;early;50;3;3.24;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;14:00;Mannheim;Aue;3. Liga;Germany;1;2.06;2.08;0.97;0.0;0.0;early;50;1;0.97;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;14:00;Mannheim;Aue;3. Liga;Germany;2;3.25;3.29;1.23;0.0;0.0;early;50;1;1.23;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:45;Southend;Rochdale;National League;England;2;2.42;2.57;6.2;0.241;0.2;early;87;5;7.85;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:00;Rodez;Bastia;Ligue 2;France;X;3.28;3.44;4.88;0.136;0.2;early;50;5;4.88;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:00;Rodez;Bastia;Ligue 2;France;2;2.62;2.89;10.31;0.029;0.167;early;50;6;8.78;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:00;Clermont;Red Star;Ligue 2;France;1;2.7;2.73;1.11;0.0;0.0;early;50;1;1.11;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;12:30;FC L'escala;CF Badalona;Tercera RFEF - Group 5;Spain;X;3.2;3.33;4.06;0.118;0.167;early;55;6;1.56;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;12:30;FC L'escala;CF Badalona;Tercera RFEF - Group 5;Spain;2;1.93;1.95;1.04;0.0;0.0;early;55;1;1.04;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;16:00;Amal Tiznit;Stade Marocain;Botola 2;Morocco;X;2.84;3.11;9.51;0.034;0.2;early;76;5;7.39;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;20:45;Horsham FC;Bath;National League South;England;1;1.95;1.96;0.51;0.0;0.0;early;61;1;0.51;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;16:00;Ikorodu City;Rivers United;NPFL;Nigeria;X;3.1;3.35;8.06;0.0;0.0;early;220;2;4.84;CORRECTION_UP;pending;;;
2026-03-16 09:03:23;16:00;Gicumbi;Police;Premier League;Rwanda;2;1.83;2.1;14.75;0.0;0.0;early;94;2;12.02;CORRECTION_UP;pending;;;
