scan_time;kick_off;home;away;league;country;tip;odds_open;odds_close;change_pct;late_conc;dc_ratio;rise_start;n_snaps;n_changes;max_move_pct;signal;status;result;profit_loss;notes
2026-03-14 06:48:29;14:30;Vlasenica;Famos Vojkovici;Prva Liga - RS;Bosnia and Herzegovina;X;3.5;3.6;2.86;0.0;0.0;early;51;1;2.86;CORRECTION_UP;pending;;;
2026-03-14 06:48:29;13:30;Edirnespor;Bursa Nilufer;3. Lig Group 1;Turkey;2;1.81;1.83;1.1;0.0;0.0;early;51;1;1.1;CORRECTION_UP;pending;;;
2026-03-14 07:02:22;15:00;Bavois;Zurich II;Promotion League;Switzerland;1;1.82;1.83;0.55;0.0;0.0;early;50;1;0.55;CORRECTION_UP;pending;;;
2026-03-14 07:02:22;15:30;Iskra;Kom Podgorica;Druga Liga;Montenegro;1;2.42;2.5;3.31;0.0;0.0;early;50;1;3.31;CORRECTION_UP;pending;;;
2026-03-14 07:02:22;15:15;AFC;Katwijk;Tweede Divisie;Netherlands;X;3.5;3.6;2.86;0.0;0.0;early;50;2;2.29;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;03:00;Monterey Bay;El Paso;USL Championship;USA;X;3.35;3.46;3.28;0.296;0.2;early;127;5;2.39;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;16:00;Tartu Kalev;Narva U21;Esiliiga B;Estonia;X;3.9;4.0;2.56;0.0;0.0;early;50;1;2.56;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;16:00;Fraserburgh;Banks O' Dee;Highland League;Scotland;2;2.81;3.29;17.08;0.0;0.0;early;50;2;13.88;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;15:00;Cardiff Draconians;Carmarthen Town;Cymru South;Wales;1;2.57;2.61;1.56;0.0;0.0;early;52;2;1.17;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;15:00;Cardiff Draconians;Carmarthen Town;Cymru South;Wales;X;3.63;3.7;1.93;0.0;0.0;early;52;2;1.38;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;15:00;R. Rzeszow U19;Slask W. U19;Central Youth League;Poland;1;2.68;2.78;3.73;0.0;0.0;early;54;2;1.87;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;14:30;Vlasenica;Famos Vojkovici;Prva Liga - RS;Bosnia and Herzegovina;2;3.5;3.7;5.71;0.0;0.0;early;57;2;4.0;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;15:30;Jong Almere City;De Treffers;Tweede Divisie;Netherlands;2;2.4;2.45;2.08;0.0;0.0;early;51;1;2.08;CORRECTION_UP;pending;;;
2026-03-14 07:22:52;15:00;Lushnja;AF Luftetari;Kategoria e Parë;Albania;X;3.25;4.0;23.08;0.0;0.0;early;54;2;13.85;CORRECTION_UP;pending;;;
2026-03-14 07:36:43;16:00;Bendel;Kun Khalifa;NPFL;Nigeria;X;3.25;3.4;4.62;0.0;0.0;early;50;1;4.62;CORRECTION_UP;pending;;;
2026-03-14 07:36:43;13:00;Gnistan (Fin);SJK (Fin);Club Friendly;World;X;3.81;3.89;2.1;0.262;0.2;early;50;5;6.56;CORRECTION_UP;pending;;;
2026-03-14 07:43:40;19:30;Lugano;Juventud Unida S. M.;Primera C;Argentina;1;1.78;1.83;2.81;0.0;0.0;early;77;1;2.81;CORRECTION_UP;pending;;;
2026-03-14 07:43:40;17:00;Betis W;Cacereno W;Primera Federacion Women;Spain;2;2.24;2.28;1.79;0.0;0.0;early;51;2;1.34;CORRECTION_UP;pending;;;
2026-03-14 07:43:40;18:00;Township Rollers;Centre Chiefs;Premier League;Botswana;2;2.6;2.9;11.54;0.0;0.0;early;50;2;10.0;CORRECTION_UP;pending;;;
2026-03-14 07:43:40;18:00;Bafang;Colombe;Elite One;Cameroon;2;1.92;2.0;4.17;0.0;0.0;early;50;1;4.17;CORRECTION_UP;pending;;;
2026-03-14 07:43:40;17:00;Soroksar;Szeged;NB II.;Hungary;1;2.62;2.82;7.63;0.0;0.0;early;51;3;4.58;CORRECTION_UP;pending;;;
2026-03-14 08:10:56;18:00;Peamount W;Bohemians WFC W;National League Women;Ireland;2;2.79;2.97;6.45;0.0;0.0;early;75;2;3.23;CORRECTION_UP;pending;;;
2026-03-14 08:10:56;20:00;Al Buqaa;Sama Al Sarhan;Premier League;Jordan;2;3.57;3.6;0.84;0.0;0.0;early;50;1;0.84;CORRECTION_UP;pending;;;
2026-03-14 08:10:56;14:30;Brescia U19;Lecco U19;Primavera 2;Italy;1;3.11;3.29;5.79;0.0;0.0;early;61;2;4.82;CORRECTION_UP;pending;;;
2026-03-14 09:51:22;13:00;Radnik;Javor;Mozzart Bet Super Liga;Serbia;1;1.95;2.05;5.13;0.3;0.222;early;222;9;7.18;CORRECTION_UP;pending;;;
2026-03-14 09:51:22;14:30;Torres;Ravenna;Serie C - Group B;Italy;2;2.45;3.18;29.8;0.122;0.222;early;217;9;22.45;CORRECTION_UP;pending;;;
2026-03-14 09:51:22;16:00;Bath;Hornchurch;National League South;England;2;1.91;2.1;9.95;0.128;0.2;early;208;5;8.38;CORRECTION_UP;pending;;;
2026-03-14 10:36:12;15:00;Croatia Zmijavci;Bijelo Brdo;Prva NL;Croatia;X;2.9;2.95;1.72;0.0;0.0;early;89;2;1.03;CORRECTION_UP;pending;;;
2026-03-14 10:36:12;14:30;Renate U19;Modena U19;Primavera 2;Italy;1;2.58;2.76;6.98;0.0;0.0;early;53;5;2.71;CORRECTION_UP;pending;;;
2026-03-14 12:09:01;16:10;TPS (Fin);VPS (Fin);Club Friendly;World;2;2.12;2.15;1.42;0.077;0.2;early;57;5;3.3;CORRECTION_UP;pending;;;
2026-03-14 12:09:01;14:00;Gasogi United;Bugesera;Premier League;Rwanda;X;2.86;2.95;3.15;0.0;0.0;early;72;2;1.75;CORRECTION_UP;pending;;;
2026-03-14 12:45:31;20:00;Prijedor;Velez Mostar;WWIN Liga BiH;Bosnia and Herzegovina;X;2.92;3.0;2.74;0.0;0.0;early;111;1;2.74;CORRECTION_UP;pending;;;
2026-03-14 13:36:52;10:00;Sibir Novosibirsk;Miass;FNL 2 - Division A Gold;Russia;2;3.45;3.8;10.14;0.0;0.0;early;50;1;10.14;CORRECTION_UP;pending;;;
2026-03-14 13:36:52;12:00;Omsk;Leningradets;FNL 2 - Division A Gold;Russia;1;3.44;3.5;1.74;0.0;0.0;early;50;1;1.74;CORRECTION_UP;pending;;;
2026-03-14 13:36:52;12:00;Omsk;Leningradets;FNL 2 - Division A Gold;Russia;2;1.98;2.0;1.01;0.0;0.0;early;50;1;1.01;CORRECTION_UP;pending;;;
2026-03-14 13:36:52;12:00;Mashuk;Tekstilshtik;FNL 2 - Division A Gold;Russia;2;2.6;2.75;5.77;0.0;0.0;early;50;1;5.77;CORRECTION_UP;pending;;;
2026-03-14 13:36:52;13:00;Rodina Moscow 2;Veles Moscow;FNL 2 - Division A Gold;Russia;1;2.84;3.0;5.63;0.0;0.0;early;50;1;5.63;CORRECTION_UP;pending;;;
2026-03-14 13:36:52;15:00;NK Bistrica;ND Gorica;2. SNL;Slovenia;1;1.49;1.92;28.86;0.0;0.0;early;69;4;18.79;CORRECTION_UP;pending;;;
2026-03-14 14:25:21;20:45;Plymouth;Stevenage;League One;England;X;3.3;3.4;3.03;0.0;0.0;early;61;1;3.03;CORRECTION_UP;pending;;;
2026-03-14 14:25:21;20:45;Plymouth;Stevenage;League One;England;2;3.25;3.45;6.15;0.0;0.0;early;61;1;6.15;CORRECTION_UP;pending;;;
2026-03-14 14:33:36;19:45;Celik Zenica;Travnik;Prva Liga - FBiH;Bosnia and Herzegovina;X;3.25;3.6;10.77;0.047;0.167;early;50;6;9.23;CORRECTION_UP;pending;;;
2026-03-14 14:33:36;15:00;Kozakken Boys;HFC;Tweede Divisie;Netherlands;1;2.03;2.07;1.97;0.187;0.2;early;69;5;2.96;CORRECTION_UP;pending;;;
2026-03-14 15:38:12;08:30;Hwaseong;Cheonan City;K League 2;South Korea;2;3.7;3.76;1.62;0.167;0.0;early;139;2;1.35;CORRECTION_UP;pending;;;
2026-03-14 17:18:03;16:30;Krylya Sovetov;Lokomotiv Moscow;Russian Cup;Russia;2;1.68;1.94;15.48;0.0;0.167;early;65;6;11.31;CORRECTION_UP;pending;;;
2026-03-14 18:33:27;18:00;Lorca Deportiva;CD Estepona;Segunda RFEF - Group 4;Spain;1;1.95;2.34;20.0;0.074;0.222;early;143;9;29.74;CORRECTION_UP;pending;;;
2026-03-14 18:54:02;00:00;Greenville;Chattanooga Red Wolves;USL League One;USA;1;2.1;2.2;4.76;0.0;0.0;early;50;2;3.81;CORRECTION_UP;pending;;;
2026-03-14 18:54:02;00:00;Greenville;Chattanooga Red Wolves;USL League One;USA;X;3.17;3.6;13.56;0.0;0.0;early;50;1;13.56;CORRECTION_UP;pending;;;
2026-03-14 23:21:42;04:00;Seattle Sounders;Vancouver Whitecaps;CONCACAF Champions Cup;North & Central America;1;2.12;2.16;1.89;0.0;0.0;early;50;1;1.89;CORRECTION_UP;pending;;;
2026-03-14 23:21:42;04:00;Seattle Sounders;Vancouver Whitecaps;CONCACAF Champions Cup;North & Central America;X;3.45;3.5;1.45;0.0;0.0;early;50;1;1.45;CORRECTION_UP;pending;;;
