scan_time;kick_off;home;away;league;country;tip;odds_open;odds_close;change_pct;late_conc;dc_ratio;rise_start;n_snaps;n_changes;max_move_pct;signal;status;result;profit_loss;notes
2026-03-13 23:59:21;07:00;Kashima Antlers;Kawasaki Frontale;J1 League;Japan;2;3.7;3.8;2.7;0.0;0.0;early;206;1;2.7;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;13:00;Shenzhen Xinpengcheng;Tianjin Jinmen Tiger;Super League;China;1;2.48;2.71;9.27;0.043;0.0;early;206;4;6.45;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;13:45;Hutnik Krakow;Podbeskidzie;Division 2;Poland;X;3.25;3.64;12.0;0.254;0.154;early;198;13;6.15;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Red Star;Dunkerque;Ligue 2;France;X;3.25;3.3;1.54;0.0;0.0;early;206;1;1.54;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Aschaffenburg;Ansbach;Regionalliga Bayern;Germany;X;3.65;3.7;1.37;0.0;0.0;early;205;1;1.37;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Augsburg II;Wurzburger Kickers;Regionalliga Bayern;Germany;X;3.75;3.8;1.33;0.0;0.0;early;205;1;1.33;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Illertissen;Burghausen;Regionalliga Bayern;Germany;X;3.65;3.7;1.37;0.0;0.0;early;205;1;1.37;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Chemnitzer;Erfurt;Regionalliga Nordost;Germany;2;2.42;2.55;5.37;0.0;0.0;early;205;1;5.37;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;BFC Preussen;Hallescher;Regionalliga Nordost;Germany;1;3.2;3.25;1.56;0.0;0.0;early;205;1;1.56;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Eilenburg;Magdeburg II;Regionalliga Nordost;Germany;X;3.48;3.7;6.32;0.0;0.0;early;205;2;5.17;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Luckenwalde;Greifswald;Regionalliga Nordost;Germany;1;1.99;2.0;0.5;0.0;0.0;early;205;1;0.5;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Luckenwalde;Greifswald;Regionalliga Nordost;Germany;X;3.44;3.7;7.56;0.0;0.0;early;205;1;7.56;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Freiburg II;Stutt. Kickers;Regionalliga Sudwest;Germany;X;3.6;3.7;2.78;0.0;0.0;early;205;1;2.78;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Walldorf;Fulda-Lehnerz;Regionalliga Sudwest;Germany;1;2.11;2.2;4.27;0.0;0.0;early;205;1;4.27;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Walldorf;Fulda-Lehnerz;Regionalliga Sudwest;Germany;X;3.55;3.7;4.23;0.0;0.0;early;205;1;4.23;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Balingen;Sandhausen;Regionalliga Sudwest;Germany;X;3.8;3.9;2.63;0.0;0.0;early;205;1;2.63;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Balingen;Sandhausen;Regionalliga Sudwest;Germany;2;1.71;1.8;5.26;0.0;0.0;early;205;1;5.26;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Lotte;Bocholt;Regionalliga West;Germany;1;2.11;2.2;4.27;0.0;0.0;early;205;1;4.27;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Lotte;Bocholt;Regionalliga West;Germany;X;3.55;3.7;4.23;0.0;0.0;early;205;1;4.23;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Paderborn II;Bochum II;Regionalliga West;Germany;1;1.76;1.85;5.11;0.0;0.0;early;205;2;4.55;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Rodinghausen;Bonner;Regionalliga West;Germany;X;3.46;3.7;6.94;0.0;0.0;early;205;1;6.94;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Schalke II;FC Gutersloh;Regionalliga West;Germany;1;2.09;2.15;2.87;0.0;0.0;early;205;1;2.87;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Schalke II;FC Gutersloh;Regionalliga West;Germany;X;3.6;3.7;2.78;0.0;0.0;early;205;1;2.78;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:00;Kampaniakos;Giannina;Super League 2;Greece;2;2.5;2.55;2.0;0.0;0.0;early;205;1;2.0;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:30;Pineto;Bra;Serie C - Group B;Italy;X;3.35;3.45;2.99;0.0;0.0;early;205;1;2.99;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:30;Lubovna;Pohronie;2. liga;Slovakia;1;2.88;3.8;31.94;0.25;0.111;early;205;9;14.93;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:30;Samorin;Puchov;2. liga;Slovakia;X;3.55;3.7;4.23;0.0;0.0;early;205;2;2.25;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;14:45;Jagiellonia;Piast Gliwice;Ekstraklasa;Poland;1;1.83;1.85;1.09;0.0;0.0;early;205;1;1.09;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;15:00;Koln II;Oberhausen;Regionalliga West;Germany;X;3.55;3.7;4.23;0.0;0.0;early;205;1;4.23;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;15:00;Koln II;Oberhausen;Regionalliga West;Germany;2;2.1;2.15;2.38;0.0;0.0;early;205;1;2.38;CORRECTION_UP;pending;;;
2026-03-13 23:59:21;15:00;Radomlje;O. Ljubljana;Prva liga;Slovenia;2;1.88;1.9;1.06;0.0;0.0;early;205;1;1.06;CORRECTION_UP;pending;;;
