captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
07:31:10	LIVE 26''	LIVE	Sydney Olympic vs Blacktown City	1 (Sydney Olympic)	3.52	3.12	+13.0%	T4	80%	72.7	0:0	LIVE_VALUE	Edge: +13.0% | Model: 32% vs market: 28% | Fair: 3.12 vs offered: 3.52 | Home value in draw | Early (26') | T4
07:31:10	LIVE 69''	LIVE	Nagoya Grampus vs Shimizu S-Pulse	1 (Nagoya Grampus)	1.26	1.12	+12.6%	T4	65%	63.3	1:0	LIVE_VALUE	Edge: +12.6% | Model: 89% vs market: 79% | Fair: 1.12 vs offered: 1.26 | Home leading 1:0 | Second half (69') | T4
07:35:28	LIVE 30''	LIVE	Sydney Utd vs UNSW	1 (Sydney Utd)	2.07	1.61	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 62% vs market: 48% | Fair: 1.61 vs offered: 2.07 | Home value in draw | Mid-game (30') | T4
07:35:28	LIVE 75''	LIVE	Imabari vs Kanazawa	1 (Imabari)	4.65	3.76	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 27% vs market: 22% | Fair: 3.76 vs offered: 4.65 | Home value in draw | Second half (75') | T4
07:35:28	LIVE 35''	LIVE	Adelaide United vs Newcastle Jets	X (Draw)	3.56	3.13	+13.9%	T4	80%	74.3	0:0	LIVE_VALUE	Edge: +13.9% | Model: 32% vs market: 28% | Fair: 3.13 vs offered: 3.56 | Drawing 0:0 | Mid-game (35') | T4
07:35:28	LIVE 31''	LIVE	Sydney Olympic vs Blacktown City	1 (Sydney Olympic)	3.60	3.18	+13.2%	T4	80%	73.1	0:0	LIVE_VALUE	Edge: +13.2% | Model: 31% vs market: 28% | Fair: 3.18 vs offered: 3.60 | Home value in draw | Mid-game (31') | T4
07:35:28	LIVE 72''	LIVE	Kagoshima Utd vs Tegevajaro Miyazaki	X (Draw)	1.89	1.64	+15.0%	T4	75%	70.1	2:2	LIVE_VALUE	Edge: +15.0% | Model: 61% vs market: 53% | Fair: 1.64 vs offered: 1.89 | Drawing 2:2 | Second half (72') | T4
07:35:28	LIVE 74''	LIVE	Nagoya Grampus vs Shimizu S-Pulse	1 (Nagoya Grampus)	1.24	1.10	+12.7%	T4	65%	63.5	1:0	LIVE_VALUE	Edge: +12.7% | Model: 91% vs market: 81% | Fair: 1.10 vs offered: 1.24 | Home leading 1:0 | Second half (74') | T4
07:39:48	LIVE 39''	LIVE	Sydney W vs Canberra W	X (Draw)	3.72	3.05	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 33% vs market: 27% | Fair: 3.05 vs offered: 3.72 | Drawing 1:1 | Mid-game (39') | T4
07:39:48	LIVE 34''	LIVE	Sydney Utd vs UNSW	1 (Sydney Utd)	2.08	1.65	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 60% vs market: 48% | Fair: 1.65 vs offered: 2.08 | Home value in draw | Mid-game (34') | T4
07:39:48	LIVE 40''	LIVE	Adelaide United vs Newcastle Jets	X (Draw)	3.38	2.94	+14.8%	T4	80%	76.0	0:0	LIVE_VALUE	Edge: +14.8% | Model: 34% vs market: 30% | Fair: 2.94 vs offered: 3.38 | Drawing 0:0 | Mid-game (40') | T4
07:44:08	LIVE 44''	LIVE	Adelaide United vs Newcastle Jets	X (Draw)	3.34	2.79	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 36% vs market: 30% | Fair: 2.79 vs offered: 3.34 | Drawing 0:0 | Mid-game (44') | T4
07:44:08	LIVE 39''	LIVE	Sydney Utd vs UNSW	1 (Sydney Utd)	2.10	1.72	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 58% vs market: 48% | Fair: 1.72 vs offered: 2.10 | Home value in draw | Mid-game (39') | T4
07:49:22	LIVE 44''	LIVE	Sydney Utd vs UNSW	1 (Sydney Utd)	2.12	1.80	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 56% vs market: 47% | Fair: 1.80 vs offered: 2.12 | Home value in draw | Mid-game (44') | T4
07:49:22	LIVE 45+''	LIVE	Kawasaki Frontale vs Kashiwa Reysol	1 (Kawasaki Frontale)	1.25	1.08	+15.6%	T4	70%	74.7	3:1	LIVE_VALUE	Edge: +15.6% | Model: 92% vs market: 80% | Fair: 1.08 vs offered: 1.25 | Home leading 3:1 | Mid-game (47') | T4
07:49:22	LIVE 14''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	2 (Rockdale Ilinden)	1.92	1.54	+18.0%	T4	60%	71.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 65% vs market: 52% | Fair: 1.54 vs offered: 1.92 | Away value in draw | Early (14') | T4
07:49:22	LIVE 45+''	LIVE	Adelaide United vs Newcastle Jets	2 (Newcastle Jets)	1.56	1.39	+12.2%	T4	80%	71.4	0:1	LIVE_VALUE	Edge: +12.2% | Model: 72% vs market: 64% | Fair: 1.39 vs offered: 1.56 | Away leading 0:1 | Mid-game (47') | T4
07:49:22	LIVE 45+''	LIVE	Sydney W vs Canberra W	X (Draw)	3.03	2.70	+12.0%	T4	80%	71.1	1:1	LIVE_VALUE	Edge: +12.0% | Model: 37% vs market: 33% | Fair: 2.70 vs offered: 3.03 | Drawing 1:1 | Mid-game (47') | T4
07:54:28	08:00	6	Eastern AA vs Hong Kong Rangers	2 (Hong Kong Rangers)	4.22	4.63	-8.9%	168	95%	72.7	DA	LATE_SHARP	Late sharp move detected on 2 | Steam move: odds dropped -8.9% | Sustained odds drop: 4.63 → 4.22 (-8.9%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 168 snapshots — robust data
07:54:50	LIVE 20''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	2 (Rockdale Ilinden)	1.92	1.59	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 63% vs market: 52% | Fair: 1.59 vs offered: 1.92 | Away value in draw | Early (20') | T4
07:59:16	LIVE 24''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	2 (Rockdale Ilinden)	2.10	1.62	+18.0%	T4	70%	79.0	0:0	LIVE_VALUE	Edge: +18.0% | Model: 62% vs market: 48% | Fair: 1.62 vs offered: 2.10 | Away value in draw | Early (24') | T4
08:04:11	LIVE 29''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	2 (Rockdale Ilinden)	2.06	1.67	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 60% vs market: 49% | Fair: 1.67 vs offered: 2.06 | Away value in draw | Early (29') | T4
08:09:26	LIVE 34''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	2 (Rockdale Ilinden)	2.09	1.72	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 58% vs market: 48% | Fair: 1.72 vs offered: 2.09 | Away value in draw | Mid-game (34') | T4
08:09:26	LIVE 49''	LIVE	Sydney W vs Canberra W	X (Draw)	2.95	2.62	+12.7%	T4	80%	72.2	1:1	LIVE_VALUE	Edge: +12.7% | Model: 38% vs market: 34% | Fair: 2.62 vs offered: 2.95 | Drawing 1:1 | Mid-game (49') | T4
08:13:39	LIVE 54''	LIVE	Sydney W vs Canberra W	X (Draw)	2.82	2.40	+17.4%	T4	80%	80.5	1:1	LIVE_VALUE	Edge: +17.4% | Model: 42% vs market: 35% | Fair: 2.40 vs offered: 2.82 | Drawing 1:1 | Mid-game (54') | T4
08:13:39	LIVE 51''	LIVE	Melbourne City W vs Brisbane Roar W	1 (Melbourne City W)	1.30	1.13	+14.9%	T4	80%	76.0	3:2	LIVE_VALUE	Edge: +14.9% | Model: 88% vs market: 77% | Fair: 1.13 vs offered: 1.30 | Home leading 3:2 | Mid-game (51') | T4
08:13:39	LIVE 39''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	2 (Rockdale Ilinden)	2.04	1.79	+13.9%	T4	80%	74.4	0:0	LIVE_VALUE	Edge: +13.9% | Model: 56% vs market: 49% | Fair: 1.79 vs offered: 2.04 | Away value in draw | Mid-game (39') | T4
08:13:39	LIVE 50''	LIVE	Kawasaki Frontale vs Kashiwa Reysol	1 (Kawasaki Frontale)	1.23	1.07	+14.5%	T4	70%	73.0	3:1	LIVE_VALUE	Edge: +14.5% | Model: 93% vs market: 81% | Fair: 1.07 vs offered: 1.23 | Home leading 3:1 | Mid-game (50') | T4
08:13:39	LIVE 13''	LIVE	Eastern AA vs Hong Kong Rangers	1 (Eastern AA)	1.79	1.45	+18.0%	T4	60%	71.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 69% vs market: 56% | Fair: 1.45 vs offered: 1.79 | Home value in draw | Early (13') | T4
08:13:39	LIVE 11''	LIVE	Verdy vs Mito	1 (Verdy)	1.54	1.34	+15.0%	T4	75%	70.1	1:0	LIVE_VALUE	Edge: +15.0% | Model: 75% vs market: 65% | Fair: 1.34 vs offered: 1.54 | Home leading 1:0 | Early (11') | T4
08:18:23	LIVE 58''	LIVE	Sydney W vs Canberra W	X (Draw)	2.62	2.23	+17.5%	T4	80%	80.6	1:1	LIVE_VALUE	Edge: +17.5% | Model: 45% vs market: 38% | Fair: 2.23 vs offered: 2.62 | Drawing 1:1 | Mid-game (58') | T4
08:18:23	LIVE 43''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	2 (Rockdale Ilinden)	2.10	1.85	+13.3%	T4	80%	73.3	0:0	LIVE_VALUE	Edge: +13.3% | Model: 54% vs market: 48% | Fair: 1.85 vs offered: 2.10 | Away value in draw | Mid-game (43') | T4
08:18:23	LIVE 18''	LIVE	Eastern AA vs Hong Kong Rangers	1 (Eastern AA)	1.83	1.48	+18.0%	T4	60%	71.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 67% vs market: 55% | Fair: 1.48 vs offered: 1.83 | Home value in draw | Early (18') | T4
08:22:24	LIVE 62''	LIVE	Sydney W vs Canberra W	X (Draw)	2.42	2.06	+17.5%	T4	80%	80.6	1:1	LIVE_VALUE	Edge: +17.5% | Model: 49% vs market: 41% | Fair: 2.06 vs offered: 2.42 | Drawing 1:1 | Second half (62') | T4
08:22:24	LIVE 22''	LIVE	Eastern AA vs Hong Kong Rangers	1 (Eastern AA)	1.76	1.51	+16.4%	T4	75%	77.4	0:0	LIVE_VALUE	Edge: +16.4% | Model: 66% vs market: 57% | Fair: 1.51 vs offered: 1.76 | Home value in draw | Early (22') | T4
08:22:24	LIVE 58''	LIVE	Sydney Utd vs UNSW	2 (UNSW)	1.91	1.70	+12.2%	T4	80%	71.4	1:2	LIVE_VALUE	Edge: +12.2% | Model: 59% vs market: 52% | Fair: 1.70 vs offered: 1.91 | Away leading 1:2 | Mid-game (58') | T4
08:27:06	LIVE 27''	LIVE	Eastern AA vs Hong Kong Rangers	2 (Hong Kong Rangers)	3.04	2.54	+18.0%	T4	75%	80.2	0:1	LIVE_VALUE	Edge: +18.0% | Model: 39% vs market: 33% | Fair: 2.54 vs offered: 3.04 | Away leading 0:1 | Early (27') | T4
08:27:06	LIVE 63''	LIVE	Kawasaki Frontale vs Kashiwa Reysol	1 (Kawasaki Frontale)	1.58	1.28	+18.0%	T4	70%	79.0	3:2	LIVE_VALUE	Edge: +18.0% | Model: 78% vs market: 63% | Fair: 1.28 vs offered: 1.58 | Home leading 3:2 | Second half (63') | T4
08:33:14	LIVE 33''	LIVE	Eastern AA vs Hong Kong Rangers	2 (Hong Kong Rangers)	1.61	1.36	+18.0%	T4	75%	80.2	0:2	LIVE_VALUE	Edge: +18.0% | Model: 74% vs market: 62% | Fair: 1.36 vs offered: 1.61 | Away leading 0:2 | Mid-game (33') | T4
08:33:14	LIVE 72''	LIVE	Adelaide United vs Newcastle Jets	X (Draw)	2.25	1.67	+18.0%	T4	65%	72.8	2:2	LIVE_VALUE	Edge: +18.0% | Model: 60% vs market: 44% | Fair: 1.67 vs offered: 2.25 | Drawing 2:2 | Second half (72') | T4
08:33:14	LIVE 69''	LIVE	Kawasaki Frontale vs Kashiwa Reysol	1 (Kawasaki Frontale)	1.19	1.03	+15.8%	T4	75%	71.4	4:2	LIVE_VALUE	Edge: +15.8% | Model: 97% vs market: 84% | Fair: 1.03 vs offered: 1.19 | Home leading 4:2 | Second half (69') | T4
08:37:44	LIVE 37''	LIVE	Eastern AA vs Hong Kong Rangers	1 (Eastern AA)	4.35	3.61	+18.0%	T4	75%	80.2	1:2	LIVE_VALUE	Edge: +18.0% | Model: 28% vs market: 23% | Fair: 3.61 vs offered: 4.35 | Home trailing by 1 (1:2) | Mid-game (37') | T4
08:37:44	LIVE 74''	LIVE	Sydney Utd vs UNSW	2 (UNSW)	1.53	1.35	+13.7%	T4	75%	67.6	1:2	LIVE_VALUE	Edge: +13.7% | Model: 74% vs market: 65% | Fair: 1.35 vs offered: 1.53 | Away leading 1:2 | Second half (74') | T4
08:49:03	LIVE 56''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	X (Draw)	2.94	2.48	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 40% vs market: 34% | Fair: 2.48 vs offered: 2.94 | Drawing 0:0 | Mid-game (56') | T4
08:49:03	LIVE 45+''	LIVE	Macarthur Rams vs Western City Rangers	X (Draw)	3.07	2.71	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 37% vs market: 33% | Fair: 2.71 vs offered: 3.07 | Drawing 1:1 | Mid-game (47') | T3
08:54:22	09:00	6	Orbit College U23 vs Kaizer Chiefs U23	2 (Kaizer Chiefs U23)	1.84	2.01	-8.5%	181	80%	57.5	NE	STEAM	Steam move: odds dropped -8.5% | Sustained odds drop: 2.01 → 1.84 (-8.5%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 181 snapshots — robust data
08:55:00	LIVE 62''	LIVE	WS Wanderers U21 vs Rockdale Ilinden	X (Draw)	2.71	2.19	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 46% vs market: 37% | Fair: 2.19 vs offered: 2.71 | Drawing 0:0 | Second half (62') | T4
09:10:25	LIVE 51''	LIVE	Macarthur Rams vs Western City Rangers	X (Draw)	2.92	2.54	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 39% vs market: 34% | Fair: 2.54 vs offered: 2.92 | Drawing 1:1 | Mid-game (51') | T3
09:14:53	LIVE 55''	LIVE	Macarthur Rams vs Western City Rangers	X (Draw)	2.73	2.37	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 42% vs market: 37% | Fair: 2.37 vs offered: 2.73 | Drawing 1:1 | Mid-game (55') | T3
09:19:13	LIVE 58''	LIVE	Eastern AA vs Hong Kong Rangers	2 (Hong Kong Rangers)	1.95	1.72	+13.6%	T4	75%	72.5	1:2	LIVE_VALUE	Edge: +13.6% | Model: 58% vs market: 51% | Fair: 1.72 vs offered: 1.95 | Away leading 1:2 | Mid-game (58') | T4
09:19:13	LIVE 60''	LIVE	Macarthur Rams vs Western City Rangers	X (Draw)	2.59	2.16	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 46% vs market: 39% | Fair: 2.16 vs offered: 2.59 | Drawing 1:1 | Second half (60') | T3
09:23:38	09:30	6	PSBS Biak Numfor vs PSM Makassar	1 (PSBS Biak Numfor)	2.91	3.67	-20.7%	188	80%	77.1	NE	STEAM	Steam move: odds dropped -20.7% | Sustained odds drop: 3.67 → 2.91 (-20.7%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 188 snapshots — robust data
09:24:15	LIVE 63''	LIVE	Eastern AA vs Hong Kong Rangers	2 (Hong Kong Rangers)	1.88	1.59	+17.9%	T4	75%	80.1	1:2	LIVE_VALUE	Edge: +17.9% | Model: 63% vs market: 53% | Fair: 1.59 vs offered: 1.88 | Away leading 1:2 | Second half (63') | T4
09:24:15	LIVE 23''	LIVE	WS Wanderers W vs Adelaide W	1 (WS Wanderers W)	3.26	2.78	+17.1%	T4	80%	80.0	0:0	LIVE_VALUE	Edge: +17.1% | Model: 36% vs market: 31% | Fair: 2.78 vs offered: 3.26 | Home value in draw | Early (23') | T4
09:24:15	LIVE 65''	LIVE	Macarthur Rams vs Western City Rangers	1 (Macarthur Rams)	1.71	1.38	+12.0%	T3	65%	62.2	2:1	LIVE_VALUE	Edge: +12.0% | Model: 72% vs market: 58% | Fair: 1.38 vs offered: 1.71 | Home leading 2:1 | Second half (65') | T3
09:28:45	LIVE 28''	LIVE	WS Wanderers W vs Adelaide W	1 (WS Wanderers W)	3.26	2.84	+14.8%	T4	80%	75.8	0:0	LIVE_VALUE	Edge: +14.8% | Model: 35% vs market: 31% | Fair: 2.84 vs offered: 3.26 | Home value in draw | Early (28') | T4
09:28:45	LIVE 68''	LIVE	Eastern AA vs Hong Kong Rangers	2 (Hong Kong Rangers)	1.79	1.48	+18.0%	T4	60%	71.5	1:2	LIVE_VALUE	Edge: +18.0% | Model: 68% vs market: 56% | Fair: 1.48 vs offered: 1.79 | Away leading 1:2 | Second half (68') | T4
09:34:15	LIVE 33''	LIVE	WS Wanderers W vs Adelaide W	1 (WS Wanderers W)	3.38	2.91	+16.2%	T4	80%	78.3	0:0	LIVE_VALUE	Edge: +16.2% | Model: 34% vs market: 30% | Fair: 2.91 vs offered: 3.38 | Home value in draw | Mid-game (33') | T4
09:34:15	LIVE 73''	LIVE	Eastern AA vs Hong Kong Rangers	2 (Hong Kong Rangers)	1.64	1.37	+18.0%	T4	60%	71.5	1:2	LIVE_VALUE	Edge: +18.0% | Model: 73% vs market: 61% | Fair: 1.37 vs offered: 1.64 | Away leading 1:2 | Second half (73') | T4
09:39:22	LIVE 38''	LIVE	WS Wanderers W vs Adelaide W	1 (WS Wanderers W)	3.57	2.99	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 33% vs market: 28% | Fair: 2.99 vs offered: 3.57 | Home value in draw | Mid-game (38') | T4
09:43:39	LIVE 42''	LIVE	WS Wanderers W vs Adelaide W	1 (WS Wanderers W)	3.52	3.07	+14.5%	T4	80%	75.4	0:0	LIVE_VALUE	Edge: +14.5% | Model: 33% vs market: 28% | Fair: 3.07 vs offered: 3.52 | Home value in draw | Mid-game (42') | T4
10:06:12	LIVE 47''	LIVE	WS Wanderers W vs Adelaide W	1 (WS Wanderers W)	3.59	3.20	+12.2%	T4	80%	71.4	0:0	LIVE_VALUE	Edge: +12.2% | Model: 31% vs market: 28% | Fair: 3.20 vs offered: 3.59 | Home value in draw | Mid-game (47') | T4
10:18:34	LIVE 60''	LIVE	WS Wanderers W vs Adelaide W	2 (Adelaide W)	1.62	1.30	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 77% vs market: 62% | Fair: 1.30 vs offered: 1.62 | Away leading 0:1 | Second half (60') | T4
10:22:51	LIVE 65''	LIVE	WS Wanderers W vs Adelaide W	2 (Adelaide W)	1.42	1.26	+12.8%	T4	80%	72.3	0:1	LIVE_VALUE	Edge: +12.8% | Model: 79% vs market: 70% | Fair: 1.26 vs offered: 1.42 | Away leading 0:1 | Second half (65') | T4
10:51:38	11:00	8	Musspor vs Menemenspor	1 (Musspor)	1.37	1.62	-15.4%	210	95%	83.2	DA	STEAM	Steam move: odds dropped -15.4% | Sustained odds drop: 1.62 → 1.37 (-15.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 210 snapshots — robust data
10:51:38	11:00	8	Hopaspor vs Fatsa Bld.	1 (Hopaspor)	3.08	3.57	-13.7%	81	95%	78.5	DA	STEAM	Steam move: odds dropped -13.7% | Sustained odds drop: 3.57 → 3.08 (-13.7%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 81 snapshots — robust data
10:51:38	11:00	8	Batman Petrolspor vs Elazigspor	2 (Elazigspor)	3.10	3.53	-12.2%	210	95%	78.0	DA	STEAM	Steam move: odds dropped -12.2% | Sustained odds drop: 3.53 → 3.10 (-12.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 210 snapshots — robust data
10:51:38	11:00	8	Osmaniyespor vs Nigde Bld.	1 (Osmaniyespor)	2.86	3.13	-8.6%	210	95%	72.3	DA	STEAM	Steam move: odds dropped -8.6% | Sustained odds drop: 3.13 → 2.86 (-8.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 210 snapshots — robust data
10:51:38	11:00	8	Cayeli SK vs Duzcespor	1 (Cayeli SK)	2.98	3.55	-16.1%	210	80%	69.7	NE	STEAM	Steam move: odds dropped -16.1% | Sustained odds drop: 3.55 → 2.98 (-16.1%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 210 snapshots — robust data
10:51:38	11:00	8	Karaman vs 24 Erzincanspor	1 (Karaman)	3.69	4.09	-9.8%	210	80%	59.6	NE	STEAM	Steam move: odds dropped -9.8% | Sustained odds drop: 4.09 → 3.69 (-9.8%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 210 snapshots — robust data
10:51:38	11:00	8	Trabzon FK vs Mardin 1969	X (Draw)	3.65	4.03	-9.4%	210	80%	59.1	NE	STEAM	Steam move: odds dropped -9.4% | Sustained odds drop: 4.03 → 3.65 (-9.4%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 210 snapshots — robust data
10:52:02	LIVE 64''	LIVE	Champasak Avenir vs Salavan United	X (Draw)	1.75	1.53	+14.1%	T4	65%	71.0	1:1	LIVE_VALUE	Edge: +14.1% | Model: 65% vs market: 57% | Fair: 1.53 vs offered: 1.75 | Drawing 1:1 | Second half (64') | T4
10:56:47	LIVE 68''	LIVE	Champasak Avenir vs Salavan United	X (Draw)	1.62	1.41	+14.9%	T4	60%	66.0	1:1	LIVE_VALUE	Edge: +14.9% | Model: 71% vs market: 62% | Fair: 1.41 vs offered: 1.62 | Drawing 1:1 | Second half (68') | T4
11:12:34	LIVE 12''	LIVE	Alaves B vs Mutilvera	1 (Alaves B)	1.50	1.26	+18.0%	T4	65%	72.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 79% vs market: 67% | Fair: 1.26 vs offered: 1.50 | Home value in draw | Early (12') | T4
11:12:34	LIVE 12''	LIVE	Dobrudzha vs Septemvri Sofia	1 (Dobrudzha)	1.94	1.71	+13.7%	T4	75%	67.7	0:0	LIVE_VALUE	Edge: +13.7% | Model: 59% vs market: 52% | Fair: 1.71 vs offered: 1.94 | Home value in draw | Early (12') | T4
11:17:56	LIVE 17''	LIVE	Dobrudzha vs Septemvri Sofia	1 (Dobrudzha)	2.00	1.75	+14.5%	T4	75%	69.2	0:0	LIVE_VALUE	Edge: +14.5% | Model: 57% vs market: 50% | Fair: 1.75 vs offered: 2.00 | Home value in draw | Early (17') | T4
11:17:56	LIVE 17''	LIVE	Alaves B vs Mutilvera	1 (Alaves B)	1.49	1.29	+15.9%	T4	65%	69.0	0:0	LIVE_VALUE	Edge: +15.9% | Model: 78% vs market: 67% | Fair: 1.29 vs offered: 1.49 | Home value in draw | Early (17') | T4
11:22:06	11:30	8	Villaverde San Andres vs Mexico FC	2 (Mexico FC)	2.83	3.76	-24.7%	198	80%	83.6	NE	STEAM	Steam move: odds dropped -24.7% | Sustained odds drop: 3.76 → 2.83 (-24.7%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 198 snapshots — robust data
11:22:06	11:30	8	Getafe B vs Quintanar del Rey	1 (Getafe B)	1.52	1.71	-11.1%	208	95%	76.3	DA	STEAM	Steam move: odds dropped -11.1% | Sustained odds drop: 1.71 → 1.52 (-11.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 208 snapshots — robust data
11:22:06	11:30	8	Mes Soongoun vs Fard	1 (Mes Soongoun)	3.83	4.20	-8.8%	215	80%	58.1	NE	STEAM	Steam move: odds dropped -8.8% | Sustained odds drop: 4.20 → 3.83 (-8.8%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 215 snapshots — robust data
11:22:46	LIVE 22''	LIVE	Dobrudzha vs Septemvri Sofia	1 (Dobrudzha)	2.19	1.79	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 56% vs market: 46% | Fair: 1.79 vs offered: 2.19 | Home value in draw | Early (22') | T4
11:22:46	LIVE 22''	LIVE	Alaves B vs Mutilvera	1 (Alaves B)	1.51	1.32	+14.8%	T4	80%	75.8	0:0	LIVE_VALUE	Edge: +14.8% | Model: 76% vs market: 66% | Fair: 1.32 vs offered: 1.51 | Home value in draw | Early (22') | T4
11:22:46	LIVE 18''	LIVE	Cagliari U20 vs Inter U20	2 (Inter U20)	3.53	2.86	+12.0%	T3	70%	58.5	1:0	LIVE_VALUE	Edge: +12.0% | Model: 35% vs market: 28% | Fair: 2.86 vs offered: 3.53 | Away trailing by 1 (1:0) | Early (18') | T3
11:27:45	LIVE 27''	LIVE	Dobrudzha vs Septemvri Sofia	1 (Dobrudzha)	2.26	1.84	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 54% vs market: 44% | Fair: 1.84 vs offered: 2.26 | Home value in draw | Early (27') | T4
11:27:45	LIVE 23''	LIVE	Cagliari U20 vs Inter U20	2 (Inter U20)	3.60	3.08	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 32% vs market: 28% | Fair: 3.08 vs offered: 3.60 | Away trailing by 1 (1:0) | Early (23') | T3
11:38:48	LIVE 38''	LIVE	Dobrudzha vs Septemvri Sofia	1 (Dobrudzha)	1.40	1.18	+18.0%	T4	70%	79.0	1:0	LIVE_VALUE	Edge: +18.0% | Model: 85% vs market: 71% | Fair: 1.18 vs offered: 1.40 | Home leading 1:0 | Mid-game (38') | T4
11:38:48	LIVE 37''	LIVE	Trabzon FK vs Mardin 1969	2 (Mardin 1969)	2.20	1.78	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 56% vs market: 45% | Fair: 1.78 vs offered: 2.20 | Away value in draw | Mid-game (37') | T3
11:43:42	LIVE 43''	LIVE	Alaves B vs Mutilvera	1 (Alaves B)	1.70	1.52	+12.0%	T4	80%	71.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 66% vs market: 59% | Fair: 1.52 vs offered: 1.70 | Home value in draw | Mid-game (43') | T4
11:43:42	LIVE 13''	LIVE	SD Ibiza vs Castellon B	1 (SD Ibiza)	1.34	1.16	+15.4%	T4	65%	68.3	1:0	LIVE_VALUE	Edge: +15.4% | Model: 86% vs market: 75% | Fair: 1.16 vs offered: 1.34 | Home leading 1:0 | Early (13') | T4
11:43:42	LIVE 42''	LIVE	Trabzon FK vs Mardin 1969	2 (Mardin 1969)	2.26	1.86	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 44% | Fair: 1.86 vs offered: 2.26 | Away value in draw | Mid-game (42') | T3
11:48:28	LIVE 17''	LIVE	SD Ibiza vs Castellon B	1 (SD Ibiza)	1.37	1.16	+18.0%	T4	65%	72.8	1:0	LIVE_VALUE	Edge: +18.0% | Model: 86% vs market: 73% | Fair: 1.16 vs offered: 1.37 | Home leading 1:0 | Early (17') | T4
