captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
02:57:47	03:05	7	FC Racing vs Gorilas de Juanacatlan	1 (FC Racing)	1.51	1.67	-9.6%	419	95%	73.8	DA	STEAM	Steam move: odds dropped -9.6% | Sustained odds drop: 1.67 → 1.51 (-9.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 419 snapshots — robust data
02:58:05	LIVE 70''	LIVE	Estudiantes Rio Cuarto vs Ind. Rivadavia	2 (Ind. Rivadavia)	1.52	1.27	+12.0%	T3	70%	58.5	0:1	LIVE_VALUE	Edge: +12.0% | Model: 79% vs market: 66% | Fair: 1.27 vs offered: 1.52 | Away leading 0:1 | Second half (70') | T3
03:10:38	LIVE 53''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.47	1.28	+15.1%	T4	70%	73.8	1:0	LIVE_VALUE	Edge: +15.1% | Model: 78% vs market: 68% | Fair: 1.28 vs offered: 1.47 | Home leading 1:0 | Mid-game (53') | T4
03:10:38	LIVE 46''	LIVE	Queretaro W vs Mazatlan FC W	2 (Mazatlan FC W)	1.89	1.56	+12.0%	T3	65%	62.2	0:1	LIVE_VALUE	Edge: +12.0% | Model: 64% vs market: 53% | Fair: 1.56 vs offered: 1.89 | Away leading 0:1 | Mid-game (46') | T3
03:11:01	LIVE 53''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.46	1.28	+14.3%	T4	70%	72.5	1:0	LIVE_VALUE	Edge: +14.3% | Model: 78% vs market: 68% | Fair: 1.28 vs offered: 1.46 | Home leading 1:0 | Mid-game (53') | T4
03:11:01	LIVE 46''	LIVE	Queretaro W vs Mazatlan FC W	2 (Mazatlan FC W)	1.88	1.56	+12.0%	T3	65%	62.2	0:1	LIVE_VALUE	Edge: +12.0% | Model: 64% vs market: 53% | Fair: 1.56 vs offered: 1.88 | Away leading 0:1 | Mid-game (46') | T3
03:14:15	LIVE 57''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.43	1.26	+13.8%	T4	70%	71.6	1:0	LIVE_VALUE	Edge: +13.8% | Model: 80% vs market: 70% | Fair: 1.26 vs offered: 1.43 | Home leading 1:0 | Mid-game (57') | T4
03:14:15	LIVE 50''	LIVE	Queretaro W vs Mazatlan FC W	2 (Mazatlan FC W)	1.87	1.52	+12.0%	T3	65%	62.2	0:1	LIVE_VALUE	Edge: +12.0% | Model: 66% vs market: 53% | Fair: 1.52 vs offered: 1.87 | Away leading 0:1 | Mid-game (50') | T3
03:14:27	LIVE 57''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.43	1.26	+13.8%	T4	70%	71.6	1:0	LIVE_VALUE	Edge: +13.8% | Model: 80% vs market: 70% | Fair: 1.26 vs offered: 1.43 | Home leading 1:0 | Mid-game (57') | T4
03:14:27	LIVE 50''	LIVE	Queretaro W vs Mazatlan FC W	2 (Mazatlan FC W)	1.86	1.52	+12.0%	T3	65%	62.2	0:1	LIVE_VALUE	Edge: +12.0% | Model: 66% vs market: 54% | Fair: 1.52 vs offered: 1.86 | Away leading 0:1 | Mid-game (50') | T3
03:17:43	LIVE 60''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.40	1.24	+12.9%	T4	70%	70.1	1:0	LIVE_VALUE	Edge: +12.9% | Model: 81% vs market: 71% | Fair: 1.24 vs offered: 1.40 | Home leading 1:0 | Second half (60') | T4
03:17:43	LIVE 53''	LIVE	Queretaro W vs Mazatlan FC W	2 (Mazatlan FC W)	1.81	1.48	+12.0%	T3	65%	62.2	0:1	LIVE_VALUE	Edge: +12.0% | Model: 67% vs market: 55% | Fair: 1.48 vs offered: 1.81 | Away leading 0:1 | Mid-game (53') | T3
03:17:53	LIVE 60''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.40	1.24	+12.9%	T4	70%	70.1	1:0	LIVE_VALUE	Edge: +12.9% | Model: 81% vs market: 71% | Fair: 1.24 vs offered: 1.40 | Home leading 1:0 | Second half (60') | T4
03:17:53	LIVE 53''	LIVE	Queretaro W vs Mazatlan FC W	2 (Mazatlan FC W)	1.81	1.48	+12.0%	T3	65%	62.2	0:1	LIVE_VALUE	Edge: +12.0% | Model: 67% vs market: 55% | Fair: 1.48 vs offered: 1.81 | Away leading 0:1 | Mid-game (53') | T3
03:25:59	LIVE 68''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.35	1.19	+13.6%	T4	65%	65.0	1:0	LIVE_VALUE	Edge: +13.6% | Model: 84% vs market: 74% | Fair: 1.19 vs offered: 1.35 | Home leading 1:0 | Second half (68') | T4
03:26:36	LIVE 62''	LIVE	Queretaro W vs Mazatlan FC W	X (Draw)	2.36	1.98	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 42% | Fair: 1.98 vs offered: 2.36 | Drawing 1:1 | Second half (62') | T3
03:26:36	LIVE 69''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.34	1.18	+13.4%	T4	65%	64.7	1:0	LIVE_VALUE	Edge: +13.4% | Model: 85% vs market: 75% | Fair: 1.18 vs offered: 1.34 | Home leading 1:0 | Second half (69') | T4
03:29:38	LIVE 72''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.31	1.16	+12.7%	T4	65%	63.4	1:0	LIVE_VALUE	Edge: +12.7% | Model: 86% vs market: 76% | Fair: 1.16 vs offered: 1.31 | Home leading 1:0 | Second half (72') | T4
03:30:14	LIVE 73''	LIVE	Santa Ana vs Consultants Desamparados	1 (Santa Ana)	1.31	1.16	+13.3%	T4	65%	64.5	1:0	LIVE_VALUE	Edge: +13.3% | Model: 86% vs market: 76% | Fair: 1.16 vs offered: 1.31 | Home leading 1:0 | Second half (73') | T4
03:30:14	LIVE 66''	LIVE	Queretaro W vs Mazatlan FC W	X (Draw)	2.05	1.83	+12.0%	T3	70%	58.5	1:1	LIVE_VALUE	Edge: +12.0% | Model: 55% vs market: 49% | Fair: 1.83 vs offered: 2.05 | Drawing 1:1 | Second half (66') | T3
03:33:08	LIVE 69''	LIVE	Queretaro W vs Mazatlan FC W	X (Draw)	1.95	1.72	+12.0%	T3	70%	58.5	1:1	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 51% | Fair: 1.72 vs offered: 1.95 | Drawing 1:1 | Second half (69') | T3
03:33:39	LIVE 34''	LIVE	Monterrey W vs Toluca W	1 (Monterrey W)	1.43	1.25	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 70% | Fair: 1.25 vs offered: 1.43 | Home leading 1:0 | Mid-game (34') | T3
03:33:39	LIVE 69''	LIVE	Queretaro W vs Mazatlan FC W	X (Draw)	1.94	1.72	+12.0%	T3	70%	58.5	1:1	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 52% | Fair: 1.72 vs offered: 1.94 | Drawing 1:1 | Second half (69') | T3
