captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
02:35:58	LIVE 34''	LIVE	Sporting FC vs Guadalupe	2 (Guadalupe)	3.40	2.75	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 36% vs market: 29% | Fair: 2.75 vs offered: 3.40 | Away leading 0:1 | Mid-game (34') | T4
02:35:58	LIVE 30''	LIVE	Antigua vs Deportivo Mixco	1 (Antigua)	3.96	3.39	+16.7%	T4	80%	79.3	0:1	LIVE_VALUE	Edge: +16.7% | Model: 29% vs market: 25% | Fair: 3.39 vs offered: 3.96 | Home trailing by 1 (0:1) | Mid-game (30') | T4
02:39:14	LIVE 38''	LIVE	Sporting FC vs Guadalupe	2 (Guadalupe)	3.38	2.59	+18.0%	T4	80%	81.5	0:1	LIVE_VALUE	Edge: +18.0% | Model: 39% vs market: 30% | Fair: 2.59 vs offered: 3.38 | Away leading 0:1 | Mid-game (38') | T4
02:39:14	LIVE 25''	LIVE	Gimnasia Mendoza vs Instituto	1 (Gimnasia Mendoza)	2.97	2.50	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 40% vs market: 34% | Fair: 2.50 vs offered: 2.97 | Home value in draw | Early (25') | T3
02:42:04	LIVE 28''	LIVE	Gimnasia Mendoza vs Instituto	1 (Gimnasia Mendoza)	2.87	2.55	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 39% vs market: 35% | Fair: 2.55 vs offered: 2.87 | Home value in draw | Early (28') | T3
02:42:04	LIVE 12''	LIVE	Jaguares de Cordoba vs Pereira	1 (Jaguares de Cordoba)	2.36	1.94	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 52% vs market: 42% | Fair: 1.94 vs offered: 2.36 | Home value in draw | Early (12') | T3
02:44:46	LIVE 39''	LIVE	Antigua vs Deportivo Mixco	1 (Antigua)	4.63	4.13	+12.1%	T4	80%	71.1	0:1	LIVE_VALUE	Edge: +12.1% | Model: 24% vs market: 22% | Fair: 4.13 vs offered: 4.63 | Home trailing by 1 (0:1) | Mid-game (39') | T4
02:44:46	LIVE 31''	LIVE	Gimnasia Mendoza vs Instituto	1 (Gimnasia Mendoza)	2.91	2.59	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 39% vs market: 34% | Fair: 2.59 vs offered: 2.91 | Home value in draw | Mid-game (31') | T3
02:44:46	LIVE 15''	LIVE	Jaguares de Cordoba vs Pereira	1 (Jaguares de Cordoba)	2.37	1.97	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 42% | Fair: 1.97 vs offered: 2.37 | Home value in draw | Early (15') | T3
02:47:24	LIVE 17''	LIVE	Jaguares de Cordoba vs Pereira	1 (Jaguares de Cordoba)	2.39	1.99	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 42% | Fair: 1.99 vs offered: 2.39 | Home value in draw | Early (17') | T3
02:50:04	LIVE 20''	LIVE	Jaguares de Cordoba vs Pereira	1 (Jaguares de Cordoba)	2.46	2.02	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 41% | Fair: 2.02 vs offered: 2.46 | Home value in draw | Early (20') | T3
02:53:07	03:00	7	Jalapa vs UNAN-Managua	1 (Jalapa)	1.52	1.86	-18.3%	152	95%	87.7	DA	STEAM	Steam move: odds dropped -18.3% | Sustained odds drop: 1.86 → 1.52 (-18.3%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 152 snapshots — robust data
02:53:23	LIVE 23''	LIVE	Jaguares de Cordoba vs Pereira	1 (Jaguares de Cordoba)	2.47	2.05	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 49% vs market: 40% | Fair: 2.05 vs offered: 2.47 | Home value in draw | Early (23') | T3
02:56:02	LIVE 26''	LIVE	Jaguares de Cordoba vs Pereira	1 (Jaguares de Cordoba)	2.49	2.08	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 48% vs market: 40% | Fair: 2.08 vs offered: 2.49 | Home value in draw | Early (26') | T3
02:58:42	LIVE 29''	LIVE	Jaguares de Cordoba vs Pereira	1 (Jaguares de Cordoba)	1.46	1.24	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 81% vs market: 68% | Fair: 1.24 vs offered: 1.46 | Home leading 1:0 | Early (29') | T3
03:12:37	LIVE 46''	LIVE	Antigua vs Deportivo Mixco	1 (Antigua)	2.22	1.86	+18.0%	T4	80%	81.5	1:1	LIVE_VALUE	Edge: +18.0% | Model: 54% vs market: 45% | Fair: 1.86 vs offered: 2.22 | Home value in draw | Mid-game (46') | T4
03:15:18	LIVE 48''	LIVE	Antigua vs Deportivo Mixco	1 (Antigua)	2.24	1.90	+17.6%	T4	80%	80.9	1:1	LIVE_VALUE	Edge: +17.6% | Model: 53% vs market: 45% | Fair: 1.90 vs offered: 2.24 | Home value in draw | Mid-game (48') | T4
03:17:59	LIVE 51''	LIVE	Antigua vs Deportivo Mixco	1 (Antigua)	2.28	1.98	+15.4%	T4	80%	76.9	1:1	LIVE_VALUE	Edge: +15.4% | Model: 51% vs market: 44% | Fair: 1.98 vs offered: 2.28 | Home value in draw | Mid-game (51') | T4
03:21:17	LIVE 54''	LIVE	Antigua vs Deportivo Mixco	1 (Antigua)	2.34	2.06	+13.5%	T4	80%	73.7	1:1	LIVE_VALUE	Edge: +13.5% | Model: 49% vs market: 43% | Fair: 2.06 vs offered: 2.34 | Home value in draw | Mid-game (54') | T4
03:31:58	LIVE 69''	LIVE	Sporting FC vs Guadalupe	X (Draw)	2.16	1.89	+14.1%	T4	75%	68.5	1:1	LIVE_VALUE	Edge: +14.1% | Model: 53% vs market: 46% | Fair: 1.89 vs offered: 2.16 | Drawing 1:1 | Second half (69') | T4
03:35:13	LIVE 72''	LIVE	Sporting FC vs Guadalupe	X (Draw)	2.16	1.74	+18.0%	T4	75%	75.2	1:1	LIVE_VALUE	Edge: +18.0% | Model: 57% vs market: 46% | Fair: 1.74 vs offered: 2.16 | Drawing 1:1 | Second half (72') | T4
03:37:53	LIVE 71''	LIVE	Antigua vs Deportivo Mixco	2 (Deportivo Mixco)	1.80	1.38	+18.0%	T4	65%	72.8	1:2	LIVE_VALUE	Edge: +18.0% | Model: 73% vs market: 56% | Fair: 1.38 vs offered: 1.80 | Away leading 1:2 | Second half (71') | T4
03:37:53	LIVE 75''	LIVE	Sporting FC vs Guadalupe	X (Draw)	1.99	1.60	+18.0%	T4	65%	72.8	1:1	LIVE_VALUE	Edge: +18.0% | Model: 62% vs market: 50% | Fair: 1.60 vs offered: 1.99 | Drawing 1:1 | Second half (75') | T4
03:52:12	LIVE 42''	LIVE	Jalapa vs UNAN-Managua	X (Draw)	3.31	2.95	+12.2%	T4	75%	70.1	0:0	LIVE_VALUE	Edge: +12.2% | Model: 34% vs market: 30% | Fair: 2.95 vs offered: 3.31 | Drawing 0:0 | Mid-game (42') | T4
03:54:53	LIVE 45+''	LIVE	Jalapa vs UNAN-Managua	X (Draw)	3.31	2.73	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 37% vs market: 30% | Fair: 2.73 vs offered: 3.31 | Drawing 0:0 | Mid-game (47') | T4
03:57:33	LIVE 45+''	LIVE	Jalapa vs UNAN-Managua	X (Draw)	3.31	2.73	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 37% vs market: 30% | Fair: 2.73 vs offered: 3.31 | Drawing 0:0 | Mid-game (47') | T4
04:00:12	LIVE 45+''	LIVE	Jalapa vs UNAN-Managua	X (Draw)	3.31	2.73	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 37% vs market: 30% | Fair: 2.73 vs offered: 3.31 | Drawing 0:0 | Mid-game (47') | T4
04:18:02	LIVE 45+''	LIVE	Jalapa vs UNAN-Managua	X (Draw)	3.66	2.73	+18.0%	T4	75%	80.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 37% vs market: 27% | Fair: 2.73 vs offered: 3.66 | Drawing 0:0 | Mid-game (47') | T4
04:56:43	LIVE 68''	LIVE	Jalapa vs UNAN-Managua	2 (UNAN-Managua)	10.21	7.89	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 13% vs market: 10% | Fair: 7.89 vs offered: 10.21 | Away value in draw | Second half (68') | T4
04:56:43	LIVE 68''	LIVE	Jalapa vs UNAN-Managua	X (Draw)	2.47	1.82	+18.0%	T4	65%	72.8	0:0	LIVE_VALUE	Edge: +18.0% | Model: 55% vs market: 40% | Fair: 1.82 vs offered: 2.47 | Drawing 0:0 | Second half (68') | T4
04:59:58	LIVE 71''	LIVE	Jalapa vs UNAN-Managua	2 (UNAN-Managua)	10.77	8.55	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 12% vs market: 9% | Fair: 8.55 vs offered: 10.77 | Away value in draw | Second half (71') | T4
09:51:49	10:00	8	Yarmanya United vs Hantharwady Utd	2 (Hantharwady Utd)	1.06	1.21	-12.4%	146	95%	78.3	DA	STEAM	Steam move: odds dropped -12.4% | Sustained odds drop: 1.21 → 1.06 (-12.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 146 snapshots — robust data
10:23:10	10:30	7	Dagon vs Ispe FC	1 (Dagon)	1.55	1.91	-18.9%	314	95%	88.7	DA	STEAM	Steam move: odds dropped -18.9% | Sustained odds drop: 1.91 → 1.55 (-18.9%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 314 snapshots — robust data
10:40:22	LIVE 10''	LIVE	Dagon vs Ispe FC	2 (Ispe FC)	5.41	4.75	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 21% vs market: 18% | Fair: 4.75 vs offered: 5.41 | Away value in draw | Early (10') | T3
10:43:07	LIVE 13''	LIVE	Dagon vs Ispe FC	X (Draw)	4.76	4.17	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 24% vs market: 21% | Fair: 4.17 vs offered: 4.76 | Drawing 0:0 | Early (13') | T3
10:45:51	LIVE 15''	LIVE	Dagon vs Ispe FC	X (Draw)	4.90	4.09	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 24% vs market: 20% | Fair: 4.09 vs offered: 4.90 | Drawing 0:0 | Early (15') | T3
10:45:51	LIVE 15''	LIVE	Dagon vs Ispe FC	2 (Ispe FC)	5.82	4.75	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 21% vs market: 17% | Fair: 4.75 vs offered: 5.82 | Away value in draw | Early (15') | T3
10:49:13	LIVE 19''	LIVE	Dagon vs Ispe FC	X (Draw)	4.84	3.93	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 25% vs market: 21% | Fair: 3.93 vs offered: 4.84 | Drawing 0:0 | Early (19') | T3
10:51:42	11:00	8	Karakopru vs Diyarbekirspor	2 (Diyarbekirspor)	3.85	5.06	-23.9%	310	95%	86.8	NE	LATE_SHARP	Late sharp move detected on 2 | Steam move: odds dropped -23.9% | Sustained odds drop: 5.06 → 3.85 (-23.9%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 310 snapshots — robust data
10:51:42	11:00	8	Karadeniz Eregli vs Pazarspor	2 (Pazarspor)	4.37	4.77	-8.4%	144	95%	71.9	DA	STEAM	Steam move: odds dropped -8.4% | Sustained odds drop: 4.77 → 4.37 (-8.4%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 144 snapshots — robust data
10:51:42	11:00	8	Sebat Genclikspor vs Giresunspor	1 (Sebat Genclikspor)	1.10	1.20	-8.3%	318	95%	71.8	DA	STEAM	Steam move: odds dropped -8.3% | Sustained odds drop: 1.20 → 1.10 (-8.3%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 318 snapshots — robust data
10:51:56	LIVE 22''	LIVE	Dagon vs Ispe FC	X (Draw)	4.63	3.81	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 26% vs market: 22% | Fair: 3.81 vs offered: 4.63 | Drawing 0:0 | Early (22') | T3
10:54:50	LIVE 25''	LIVE	Dagon vs Ispe FC	X (Draw)	4.35	3.69	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 27% vs market: 23% | Fair: 3.69 vs offered: 4.35 | Drawing 0:0 | Early (25') | T3
10:54:50	LIVE 25''	LIVE	Dagon vs Ispe FC	2 (Ispe FC)	5.49	4.77	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 21% vs market: 18% | Fair: 4.77 vs offered: 5.49 | Away value in draw | Early (25') | T3
10:57:35	LIVE 28''	LIVE	Dagon vs Ispe FC	X (Draw)	4.20	3.57	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 28% vs market: 24% | Fair: 3.57 vs offered: 4.20 | Drawing 0:0 | Early (28') | T3
11:00:19	LIVE 30''	LIVE	Dagon vs Ispe FC	X (Draw)	3.96	3.49	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 29% vs market: 25% | Fair: 3.49 vs offered: 3.96 | Drawing 0:0 | Mid-game (30') | T3
11:03:43	LIVE 34''	LIVE	Dagon vs Ispe FC	X (Draw)	3.90	3.32	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 30% vs market: 26% | Fair: 3.32 vs offered: 3.90 | Drawing 0:0 | Mid-game (34') | T3
11:06:30	LIVE 37''	LIVE	Dagon vs Ispe FC	1 (Dagon)	1.45	1.23	+12.0%	T3	75%	64.8	1:0	LIVE_VALUE	Edge: +12.0% | Model: 81% vs market: 69% | Fair: 1.23 vs offered: 1.45 | Home leading 1:0 | Mid-game (37') | T3
11:12:04	LIVE 10''	LIVE	Yozgat vs Karabuk Idmanyurdu	1 (Yozgat)	1.46	1.22	+12.0%	T3	60%	56.0	0:0	LIVE_VALUE	Edge: +12.0% | Model: 82% vs market: 68% | Fair: 1.22 vs offered: 1.46 | Home value in draw | Early (10') | T3
11:18:42	LIVE 17''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	3.89	3.40	+12.0%	T3	70%	58.5	0:0	LIVE_VALUE	Edge: +12.0% | Model: 29% vs market: 26% | Fair: 3.40 vs offered: 3.89 | Home value in draw | Early (17') | T3
11:18:42	LIVE 17''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.30	1.11	+12.0%	T3	60%	56.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 77% | Fair: 1.11 vs offered: 1.30 | Home leading 1:0 | Early (17') | T3
11:21:13	11:30	9	Imisli FK vs Kapaz	1 (Imisli FK)	2.22	2.86	-22.4%	382	80%	79.8	NE	STEAM	Steam move: odds dropped -22.4% | Sustained odds drop: 2.86 → 2.22 (-22.4%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 382 snapshots — robust data
11:21:30	LIVE 20''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	3.88	3.43	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 29% vs market: 26% | Fair: 3.43 vs offered: 3.88 | Home value in draw | Early (20') | T3
11:21:30	LIVE 20''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.29	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 78% | Fair: 1.11 vs offered: 1.29 | Home leading 1:0 | Early (20') | T3
11:23:22	LIVE 22''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	3.88	3.45	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 29% vs market: 26% | Fair: 3.45 vs offered: 3.88 | Home value in draw | Early (22') | T3
11:23:22	LIVE 22''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.28	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 78% | Fair: 1.11 vs offered: 1.28 | Home leading 1:0 | Early (22') | T3
11:24:14	LIVE 23''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.29	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 78% | Fair: 1.11 vs offered: 1.29 | Home leading 1:0 | Early (23') | T3
11:26:58	LIVE 26''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	3.95	3.50	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 29% vs market: 25% | Fair: 3.50 vs offered: 3.95 | Home value in draw | Early (26') | T3
11:26:58	LIVE 26''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.27	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 79% | Fair: 1.11 vs offered: 1.27 | Home leading 1:0 | Early (26') | T3
11:26:58	LIVE 23''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.50	1.27	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 79% vs market: 67% | Fair: 1.27 vs offered: 1.50 | Home leading 1:0 | Early (23') | T3
11:29:40	LIVE 28''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	4.12	3.53	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 28% vs market: 24% | Fair: 3.53 vs offered: 4.12 | Home value in draw | Early (28') | T3
11:29:40	LIVE 28''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.26	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 79% | Fair: 1.11 vs offered: 1.26 | Home leading 1:0 | Early (28') | T3
11:29:40	LIVE 26''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.50	1.26	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 79% vs market: 67% | Fair: 1.26 vs offered: 1.50 | Home leading 1:0 | Early (26') | T3
11:33:12	LIVE 32''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	4.21	3.59	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 28% vs market: 24% | Fair: 3.59 vs offered: 4.21 | Home value in draw | Mid-game (32') | T3
11:33:12	LIVE 32''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.25	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 80% | Fair: 1.11 vs offered: 1.25 | Home leading 1:0 | Mid-game (32') | T3
11:33:12	LIVE 29''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.50	1.26	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 79% vs market: 67% | Fair: 1.26 vs offered: 1.50 | Home leading 1:0 | Early (29') | T3
11:35:55	LIVE 35''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	4.24	3.64	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 27% vs market: 24% | Fair: 3.64 vs offered: 4.24 | Home value in draw | Mid-game (35') | T3
11:35:55	LIVE 35''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.25	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 80% | Fair: 1.11 vs offered: 1.25 | Home leading 1:0 | Mid-game (35') | T3
11:35:55	LIVE 32''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.48	1.26	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 68% | Fair: 1.26 vs offered: 1.48 | Home leading 1:0 | Mid-game (32') | T3
11:38:39	LIVE 37''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	4.23	3.68	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 27% vs market: 24% | Fair: 3.68 vs offered: 4.23 | Home value in draw | Mid-game (37') | T3
11:38:39	LIVE 37''	LIVE	Yozgat vs Karabuk Idmanyurdu	2 (Karabuk Idmanyurdu)	1.77	1.52	+12.0%	T3	75%	64.8	0:2	LIVE_VALUE	Edge: +12.0% | Model: 66% vs market: 56% | Fair: 1.52 vs offered: 1.77 | Away leading 0:2 | Mid-game (37') | T3
11:38:39	LIVE 37''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.26	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 79% | Fair: 1.11 vs offered: 1.26 | Home leading 1:0 | Mid-game (37') | T3
11:38:39	LIVE 35''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.48	1.25	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 68% | Fair: 1.25 vs offered: 1.48 | Home leading 1:0 | Mid-game (35') | T3
11:41:24	LIVE 40''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	4.38	3.74	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 27% vs market: 23% | Fair: 3.74 vs offered: 4.38 | Home value in draw | Mid-game (40') | T3
11:41:24	LIVE 40''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.26	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 79% | Fair: 1.11 vs offered: 1.26 | Home leading 1:0 | Mid-game (40') | T3
11:41:24	LIVE 37''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.47	1.25	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 80% vs market: 68% | Fair: 1.25 vs offered: 1.47 | Home leading 1:0 | Mid-game (37') | T3
11:44:07	LIVE 43''	LIVE	Bulvarspor vs Inegol Kafkas	1 (Bulvarspor)	4.38	3.82	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 26% vs market: 23% | Fair: 3.82 vs offered: 4.38 | Home value in draw | Mid-game (43') | T3
11:44:07	LIVE 43''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.25	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 80% | Fair: 1.11 vs offered: 1.25 | Home leading 1:0 | Mid-game (43') | T3
11:44:07	LIVE 40''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.45	1.24	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 81% vs market: 69% | Fair: 1.24 vs offered: 1.45 | Home leading 1:0 | Mid-game (40') | T3
11:47:31	LIVE 45+''	LIVE	Karakopru vs Diyarbekirspor	1 (Karakopru)	1.25	1.11	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 90% vs market: 80% | Fair: 1.11 vs offered: 1.25 | Home leading 1:0 | Mid-game (47') | T3
11:47:31	LIVE 43''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.43	1.23	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 81% vs market: 70% | Fair: 1.23 vs offered: 1.43 | Home leading 1:0 | Mid-game (43') | T3
11:50:16	LIVE 45+''	LIVE	Malatya vs Mazidagi	1 (Malatya)	1.40	1.22	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 82% vs market: 71% | Fair: 1.22 vs offered: 1.40 | Home leading 1:0 | Mid-game (47') | T3
11:52:45	12:00	7	Nam Dinh vs Hong Linh Ha Tinh	2 (Hong Linh Ha Tinh)	6.44	7.65	-15.8%	367	80%	69.3	NE	STEAM	Steam move: odds dropped -15.8% | Sustained odds drop: 7.65 → 6.44 (-15.8%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 367 snapshots — robust data
12:12:58	LIVE 13''	LIVE	Nam Dinh vs Hong Linh Ha Tinh	1 (Nam Dinh)	1.18	1.05	+12.3%	T4	65%	62.8	1:0	LIVE_VALUE	Edge: +12.3% | Model: 95% vs market: 85% | Fair: 1.05 vs offered: 1.18 | Home leading 1:0 | Early (13') | T4
12:16:35	LIVE 17''	LIVE	Nam Dinh vs Hong Linh Ha Tinh	1 (Nam Dinh)	1.18	1.05	+12.2%	T4	65%	62.5	1:0	LIVE_VALUE	Edge: +12.2% | Model: 95% vs market: 85% | Fair: 1.05 vs offered: 1.18 | Home leading 1:0 | Early (17') | T4
12:19:18	LIVE 20''	LIVE	Nam Dinh vs Hong Linh Ha Tinh	1 (Nam Dinh)	1.18	1.05	+12.0%	T4	70%	68.6	1:0	LIVE_VALUE	Edge: +12.0% | Model: 95% vs market: 85% | Fair: 1.05 vs offered: 1.18 | Home leading 1:0 | Early (20') | T4
12:21:50	12:30	8	Nassaji Mazandaran vs Shahrdari Noshahr	1 (Nassaji Mazandaran)	1.40	1.71	-18.1%	415	95%	87.5	DA	STEAM	Steam move: odds dropped -18.1% | Sustained odds drop: 1.71 → 1.40 (-18.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 415 snapshots — robust data
12:21:50	12:30	8	Lamphun Warrior vs Kanchanaburi	1 (Lamphun Warrior)	1.73	1.90	-8.9%	415	95%	72.8	DA	STEAM	Steam move: odds dropped -8.9% | Sustained odds drop: 1.90 → 1.73 (-8.9%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 8 min to kick-off — late data is more reliable | 415 snapshots — robust data
12:21:50	12:30	8	Albirex Niigata vs Hougang	2 (Hougang)	4.30	4.89	-12.1%	389	80%	63.3	NE	STEAM	Steam move: odds dropped -12.1% | Sustained odds drop: 4.89 → 4.30 (-12.1%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 389 snapshots — robust data
12:31:01	LIVE 59''	LIVE	Suvermez vs Kirsehir SK	1 (Suvermez)	1.48	1.28	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 78% vs market: 68% | Fair: 1.28 vs offered: 1.48 | Home leading 1:0 | Mid-game (59') | T3
12:33:44	LIVE 62''	LIVE	Suvermez vs Kirsehir SK	1 (Suvermez)	1.41	1.26	+12.0%	T3	70%	63.5	1:0	LIVE_VALUE	Edge: +12.0% | Model: 79% vs market: 71% | Fair: 1.26 vs offered: 1.41 | Home leading 1:0 | Second half (62') | T3
12:53:12	13:00	7	Nazillispor vs Soke 1970	2 (Soke 1970)	1.46	1.82	-19.8%	54	95%	84.8	DA	LATE_SHARP	Late sharp move detected on 2 | Steam move: odds dropped -19.8% | Sustained odds drop: 1.82 → 1.46 (-19.8%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 54 snapshots — robust data
