captured_at	kick_off	min_to_ko	match	bet	odds	opening	drop_pct	snapshots	confidence	score	market_consensus	type	reason
13:53:18	14:00	7	US Chaouia vs Magra	1 (US Chaouia)	1.52	1.71	-11.1%	42	95%	69.2	DA	STEAM	Steam move: odds dropped -11.1% | Sustained odds drop: 1.71 → 1.52 (-11.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	Chelghoum vs Telaghema	2 (Telaghema)	1.28	1.44	-11.1%	42	95%	69.2	DA	STEAM	Steam move: odds dropped -11.1% | Sustained odds drop: 1.44 → 1.28 (-11.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	Austria Vienna W vs St. Polten W	1 (Austria Vienna W)	1.86	2.06	-9.7%	42	95%	67.0	DA	STEAM	Steam move: odds dropped -9.7% | Sustained odds drop: 2.06 → 1.86 (-9.7%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	Jippo vs Klubi 04	1 (Jippo)	1.29	1.42	-9.2%	42	95%	66.2	DA	STEAM	Steam move: odds dropped -9.2% | Sustained odds drop: 1.42 → 1.29 (-9.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	Regensburg vs Viktoria Koln	1 (Regensburg)	2.12	2.32	-8.6%	42	95%	65.2	DA	STEAM	Steam move: odds dropped -8.6% | Sustained odds drop: 2.32 → 2.12 (-8.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	BVSC-Zuglo vs Csakvari	1 (BVSC-Zuglo)	2.51	2.73	-8.1%	42	95%	64.4	DA	STEAM	Steam move: odds dropped -8.1% | Sustained odds drop: 2.73 → 2.51 (-8.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
14:51:35	15:00	8	Quick Boys vs De Treffers	2 (De Treffers)	3.07	3.51	-12.5%	60	95%	64.0	NE	LATE_SHARP	Late sharp move detected on 2 | Steam move: odds dropped -12.5% | Sustained odds drop: 3.51 → 3.07 (-12.5%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 60 snapshots — robust data
16:06:06	16:15	9	Tarazona vs Sanluqueno	1 (Tarazona)	1.40	1.53	-8.5%	30	95%	63.1	DA	LATE_SHARP	Late sharp move detected on 1 | Steam move: odds dropped -8.5% | Sustained odds drop: 1.53 → 1.40 (-8.5%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 30 snapshots — robust data
13:53:18	14:00	7	Digenis Akritas vs Kitiou	2 (Kitiou)	2.89	3.45	-16.2%	42	80%	62.9	NE	STEAM	Steam move: odds dropped -16.2% | Sustained odds drop: 3.45 → 2.89 (-16.2%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
14:51:35	15:00	8	Jablonec vs Slovacko	2 (Slovacko)	4.57	5.33	-14.3%	60	80%	62.4	NE	STEAM	Steam move: odds dropped -14.3% | Sustained odds drop: 5.33 → 4.57 (-14.3%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 60 snapshots — robust data
14:21:08	14:30	9	ACV Assen vs Hoek	1 (ACV Assen)	3.08	3.62	-14.9%	51	80%	62.1	NE	STEAM	Steam move: odds dropped -14.9% | Sustained odds drop: 3.62 → 3.08 (-14.9%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 51 snapshots — robust data
15:53:38	16:00	6	Coquimbo vs Palestino	2 (Palestino)	3.49	4.00	-12.8%	78	80%	62.1	NE	STEAM	Steam move: odds dropped -12.8% | Sustained odds drop: 4.00 → 3.49 (-12.8%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 78 snapshots — robust data
13:53:18	14:00	7	Slavia Prague W vs Ostrava W	2 (Ostrava W)	40.75	48.14	-15.3%	42	80%	61.4	NE	STEAM	Steam move: odds dropped -15.3% | Sustained odds drop: 48.14 → 40.75 (-15.3%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	M.E.A.P. Nisou vs Karmiotissa	X (Draw)	4.15	4.78	-13.2%	42	80%	58.1	NE	STEAM	Steam move: odds dropped -13.2% | Sustained odds drop: 4.78 → 4.15 (-13.2%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
15:53:38	16:00	6	Hampton & Richmond vs Hornchurch	1 (Hampton & Richmond)	3.10	3.48	-10.9%	61	80%	57.1	NE	STEAM	Steam move: odds dropped -10.9% | Sustained odds drop: 3.48 → 3.10 (-10.9%) | Strong drop >8% | Only 6 min to kick-off — late data is more reliable | 61 snapshots — robust data
14:51:35	15:00	8	Teplice vs Karvina	1 (Teplice)	2.73	3.06	-10.8%	60	80%	56.8	NE	STEAM	Steam move: odds dropped -10.8% | Sustained odds drop: 3.06 → 2.73 (-10.8%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 60 snapshots — robust data
15:37:20	15:45	8	Zarautz KE vs Portugalete	X (Draw)	4.27	4.73	-9.7%	73	80%	56.6	NE	STEAM	Steam move: odds dropped -9.7% | Sustained odds drop: 4.73 → 4.27 (-9.7%) | Strong drop >8% | Only 8 min to kick-off — late data is more reliable | 73 snapshots — robust data
14:21:08	14:30	9	Pro Vercelli U19 vs Lecco U19	1 (Pro Vercelli U19)	2.71	3.06	-11.4%	51	80%	56.5	NE	STEAM	Steam move: odds dropped -11.4% | Sustained odds drop: 3.06 → 2.71 (-11.4%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 51 snapshots — robust data
14:21:08	14:30	9	Jaro vs AC Oulu	2 (AC Oulu)	1.69	1.89	-10.6%	51	80%	55.2	NE	STEAM	Steam move: odds dropped -10.6% | Sustained odds drop: 1.89 → 1.69 (-10.6%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 51 snapshots — robust data
13:53:18	14:00	7	Wuppertal vs Dortmund II	1 (Wuppertal)	3.13	3.47	-9.8%	42	80%	52.6	NE	STEAM	Steam move: odds dropped -9.8% | Sustained odds drop: 3.47 → 3.13 (-9.8%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	Chaidari vs AO Ilisiakos	2 (AO Ilisiakos)	2.25	2.49	-9.6%	42	80%	52.3	NE	STEAM	Steam move: odds dropped -9.6% | Sustained odds drop: 2.49 → 2.25 (-9.6%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	Pelopas Kiatou vs Ermis Meligous	2 (Ermis Meligous)	7.76	8.49	-8.6%	42	80%	50.7	NE	STEAM	Steam move: odds dropped -8.6% | Sustained odds drop: 8.49 → 7.76 (-8.6%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
13:53:18	14:00	7	Javor vs TSC	1 (Javor)	2.58	2.81	-8.2%	42	80%	50.1	NE	STEAM	Steam move: odds dropped -8.2% | Sustained odds drop: 2.81 → 2.58 (-8.2%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 42 snapshots — robust data
20:23:27	20:30	7	Universidad O&M vs Moca	2 (Moca)	2.26	2.87	-21.2%	51	95%	86.8	DA	STEAM	Steam move: odds dropped -21.2% | Sustained odds drop: 2.87 → 2.26 (-21.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 51 snapshots — robust data
20:23:27	20:30	7	Grasshoppers vs Young Boys	2 (Young Boys)	1.81	2.11	-14.2%	51	95%	75.5	DA	STEAM	Steam move: odds dropped -14.2% | Sustained odds drop: 2.11 → 1.81 (-14.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 51 snapshots — robust data
20:23:27	20:30	7	Darmstadt vs Kaiserslautern	2 (Kaiserslautern)	3.61	4.14	-12.8%	51	80%	58.8	NE	STEAM	Steam move: odds dropped -12.8% | Sustained odds drop: 4.14 → 3.61 (-12.8%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 51 snapshots — robust data
20:43:49	LIVE 55''	LIVE	Penya vs UE Santa Coloma	2 (UE Santa Coloma)	1.71	1.49	+15.1%	T4	80%	76.5	0:0	LIVE_VALUE	Edge: +15.1% | Model: 67% vs market: 58% | Fair: 1.49 vs offered: 1.71 | Away value in draw | Mid-game (55') | T4
20:43:49	LIVE 14''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.80	2.19	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 46% vs market: 36% | Fair: 2.19 vs offered: 2.80 | Home value in draw | Early (14') | T4
20:43:49	LIVE 43''	LIVE	Kabylie (Alg) vs Al Ahly (Egy)	2 (Al Ahly (Egy))	3.58	2.89	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 35% vs market: 28% | Fair: 2.89 vs offered: 3.58 | Away value in draw | Mid-game (43') | T3
20:43:49	LIVE 44''	LIVE	Aparecidense vs Ouvidorense	1 (Aparecidense)	2.30	1.86	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 43% | Fair: 1.86 vs offered: 2.30 | Home value in draw | Mid-game (44') | T3
20:43:49	LIVE 42''	LIVE	ABC vs QFC	1 (ABC)	2.20	1.84	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 45% | Fair: 1.84 vs offered: 2.20 | Home value in draw | Mid-game (42') | T3
20:43:49	LIVE 42''	LIVE	Aguilas vs Cucuta	2 (Cucuta)	2.21	1.81	+12.0%	T3	75%	64.8	1:2	LIVE_VALUE	Edge: +12.0% | Model: 55% vs market: 45% | Fair: 1.81 vs offered: 2.21 | Away leading 1:2 | Mid-game (42') | T3
20:43:49	LIVE 44''	LIVE	Atletico Gloriense vs Lagarto	2 (Lagarto)	3.10	2.69	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 37% vs market: 32% | Fair: 2.69 vs offered: 3.10 | Away value in draw | Mid-game (44') | T3
20:43:49	LIVE 41''	LIVE	Houtvenne vs Diegem	1 (Houtvenne)	1.49	1.30	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 77% vs market: 67% | Fair: 1.30 vs offered: 1.49 | Home leading 1:0 | Mid-game (41') | T3
20:46:26	LIVE 57''	LIVE	Penya vs UE Santa Coloma	2 (UE Santa Coloma)	1.78	1.53	+16.5%	T4	80%	78.9	0:0	LIVE_VALUE	Edge: +16.5% | Model: 65% vs market: 56% | Fair: 1.53 vs offered: 1.78 | Away value in draw | Mid-game (57') | T4
20:46:26	LIVE 16''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.79	2.21	+18.0%	T4	75%	75.2	0:0	LIVE_VALUE	Edge: +18.0% | Model: 45% vs market: 36% | Fair: 2.21 vs offered: 2.79 | Home value in draw | Early (16') | T4
20:46:26	LIVE 45+''	LIVE	SA Bulo Bulo vs Guabira	X (Draw)	3.20	2.83	+13.1%	T4	80%	73.0	0:0	LIVE_VALUE	Edge: +13.1% | Model: 35% vs market: 31% | Fair: 2.83 vs offered: 3.20 | Drawing 0:0 | Mid-game (47') | T4
20:46:26	LIVE 45+''	LIVE	Kabylie (Alg) vs Al Ahly (Egy)	2 (Al Ahly (Egy))	3.65	3.01	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 33% vs market: 27% | Fair: 3.01 vs offered: 3.65 | Away value in draw | Mid-game (47') | T3
20:46:26	LIVE 45+''	LIVE	Aparecidense vs Ouvidorense	1 (Aparecidense)	2.29	1.92	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 52% vs market: 44% | Fair: 1.92 vs offered: 2.29 | Home value in draw | Mid-game (47') | T3
20:46:26	LIVE 44''	LIVE	Inhumas vs Goias	2 (Goias)	2.18	1.77	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 46% | Fair: 1.77 vs offered: 2.18 | Away value in draw | Mid-game (44') | T3
20:46:26	LIVE 44''	LIVE	ABC vs QFC	1 (ABC)	2.25	1.88	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 44% | Fair: 1.88 vs offered: 2.25 | Home value in draw | Mid-game (44') | T3
20:46:26	LIVE 44''	LIVE	Aguilas vs Cucuta	2 (Cucuta)	2.19	1.77	+12.0%	T3	75%	64.8	1:2	LIVE_VALUE	Edge: +12.0% | Model: 56% vs market: 46% | Fair: 1.77 vs offered: 2.19 | Away leading 1:2 | Mid-game (44') | T3
20:46:26	LIVE 44''	LIVE	Houtvenne vs Diegem	1 (Houtvenne)	1.52	1.29	+12.0%	T3	60%	61.0	1:0	LIVE_VALUE	Edge: +12.0% | Model: 77% vs market: 66% | Fair: 1.29 vs offered: 1.52 | Home leading 1:0 | Mid-game (44') | T3
20:49:45	LIVE 20''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.82	2.24	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 45% vs market: 35% | Fair: 2.24 vs offered: 2.82 | Home value in draw | Early (20') | T4
20:49:45	LIVE 45+''	LIVE	Coruripe vs CRB	X (Draw)	3.44	3.04	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 33% vs market: 29% | Fair: 3.04 vs offered: 3.44 | Drawing 1:1 | Mid-game (47') | T3
20:49:45	LIVE 45+''	LIVE	Aparecidense vs Ouvidorense	1 (Aparecidense)	2.29	1.92	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 52% vs market: 44% | Fair: 1.92 vs offered: 2.29 | Home value in draw | Mid-game (47') | T3
20:49:45	LIVE 45+''	LIVE	ABC vs QFC	1 (ABC)	2.23	1.95	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 45% | Fair: 1.95 vs offered: 2.23 | Home value in draw | Mid-game (47') | T3
20:49:45	LIVE 45+''	LIVE	Aguilas vs Cucuta	2 (Cucuta)	1.97	1.72	+12.0%	T3	75%	64.8	1:2	LIVE_VALUE	Edge: +12.0% | Model: 58% vs market: 51% | Fair: 1.72 vs offered: 1.97 | Away leading 1:2 | Mid-game (47') | T3
20:49:45	LIVE 45+''	LIVE	Palmeiras W vs Corinthians W	X (Draw)	2.82	2.47	+12.0%	T3	70%	63.5	1:1	LIVE_VALUE	Edge: +12.0% | Model: 40% vs market: 35% | Fair: 2.47 vs offered: 2.82 | Drawing 1:1 | Mid-game (47') | T3
20:49:45	LIVE 45+''	LIVE	Houtvenne vs Diegem	1 (Houtvenne)	1.52	1.28	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 78% vs market: 66% | Fair: 1.28 vs offered: 1.52 | Home leading 1:0 | Mid-game (47') | T3
20:52:57	21:00	7	Eldense vs Sabadell	1 (Eldense)	2.29	2.76	-17.0%	58	95%	81.0	DA	STEAM	Steam move: odds dropped -17.0% | Sustained odds drop: 2.76 → 2.29 (-17.0%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 58 snapshots — robust data
20:52:57	21:00	7	San Jose Earthquakes (Usa) vs Charlotte (Usa)	X (Draw)	3.86	5.20	-25.8%	58	80%	79.2	NE	STEAM	Steam move: odds dropped -25.8% | Sustained odds drop: 5.20 → 3.86 (-25.8%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 58 snapshots — robust data
20:52:57	21:00	7	Sousa vs Atl. Cajazeirense	1 (Sousa)	1.50	1.73	-13.3%	58	95%	75.0	DA	STEAM	Steam move: odds dropped -13.3% | Sustained odds drop: 1.73 → 1.50 (-13.3%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 58 snapshots — robust data
20:52:57	21:00	7	Santa Cruz AC vs Galvez	X (Draw)	3.01	3.53	-14.7%	58	80%	62.8	NE	STEAM	Steam move: odds dropped -14.7% | Sustained odds drop: 3.53 → 3.01 (-14.7%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 58 snapshots — robust data
20:53:13	LIVE 23''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.91	2.28	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 44% vs market: 34% | Fair: 2.28 vs offered: 2.91 | Home value in draw | Early (23') | T4
20:53:13	LIVE 22''	LIVE	Pouso Alegre vs Democrata GV	1 (Pouso Alegre)	2.12	1.89	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 47% | Fair: 1.89 vs offered: 2.12 | Home value in draw | Early (22') | T3
20:56:28	LIVE 26''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.89	2.31	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 43% vs market: 35% | Fair: 2.31 vs offered: 2.89 | Home value in draw | Early (26') | T4
20:56:28	LIVE 26''	LIVE	Pouso Alegre vs Democrata GV	1 (Pouso Alegre)	2.21	1.93	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 52% vs market: 45% | Fair: 1.93 vs offered: 2.21 | Home value in draw | Early (26') | T3
21:00:46	LIVE 30''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.82	2.37	+18.0%	T4	80%	81.5	0:0	LIVE_VALUE	Edge: +18.0% | Model: 42% vs market: 35% | Fair: 2.37 vs offered: 2.82 | Home value in draw | Mid-game (30') | T4
21:00:46	LIVE 30''	LIVE	Salcedo vs Delfines Del Este	1 (Salcedo)	1.47	1.29	+14.3%	T4	75%	73.7	1:0	LIVE_VALUE	Edge: +14.3% | Model: 78% vs market: 68% | Fair: 1.29 vs offered: 1.47 | Home leading 1:0 | Mid-game (30') | T4
21:00:46	LIVE 29''	LIVE	Horizonte vs Floresta EC	2 (Floresta EC)	1.43	1.24	+12.0%	T3	75%	64.8	0:1	LIVE_VALUE	Edge: +12.0% | Model: 81% vs market: 70% | Fair: 1.24 vs offered: 1.43 | Away leading 0:1 | Early (29') | T3
21:00:46	LIVE 29''	LIVE	Pouso Alegre vs Democrata GV	1 (Pouso Alegre)	2.32	1.96	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 51% vs market: 43% | Fair: 1.96 vs offered: 2.32 | Home value in draw | Early (29') | T3
21:04:01	LIVE 34''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.82	2.43	+16.2%	T4	80%	78.3	0:0	LIVE_VALUE	Edge: +16.2% | Model: 41% vs market: 35% | Fair: 2.43 vs offered: 2.82 | Home value in draw | Mid-game (34') | T4
21:04:01	LIVE 75''	LIVE	Penya vs UE Santa Coloma	1 (Penya)	1.80	1.55	+16.2%	T4	75%	72.2	1:0	LIVE_VALUE	Edge: +16.2% | Model: 65% vs market: 56% | Fair: 1.55 vs offered: 1.80 | Home leading 1:0 | Second half (75') | T4
21:07:18	LIVE 37''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.92	2.48	+17.8%	T4	80%	81.2	0:0	LIVE_VALUE	Edge: +17.8% | Model: 40% vs market: 34% | Fair: 2.48 vs offered: 2.92 | Home value in draw | Mid-game (37') | T4
21:07:18	LIVE 36''	LIVE	Pouso Alegre vs Democrata GV	1 (Pouso Alegre)	2.55	2.06	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 48% vs market: 39% | Fair: 2.06 vs offered: 2.55 | Home value in draw | Mid-game (36') | T3
21:07:18	LIVE 46''	LIVE	Aguilas vs Cucuta	2 (Cucuta)	2.05	1.74	+12.0%	T3	75%	64.8	1:2	LIVE_VALUE	Edge: +12.0% | Model: 57% vs market: 49% | Fair: 1.74 vs offered: 2.05 | Away leading 1:2 | Mid-game (46') | T3
21:07:18	LIVE 47''	LIVE	Atletico Gloriense vs Lagarto	2 (Lagarto)	3.41	2.77	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 36% vs market: 29% | Fair: 2.77 vs offered: 3.41 | Away value in draw | Mid-game (47') | T3
21:07:18	LIVE 48''	LIVE	Sergipe vs Dorense	1 (Sergipe)	1.60	1.42	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 71% vs market: 62% | Fair: 1.42 vs offered: 1.60 | Home value in draw | Mid-game (48') | T3
21:07:18	LIVE 47''	LIVE	Houtvenne vs Diegem	1 (Houtvenne)	1.51	1.28	+12.0%	T3	65%	62.2	1:0	LIVE_VALUE	Edge: +12.0% | Model: 78% vs market: 66% | Fair: 1.28 vs offered: 1.51 | Home leading 1:0 | Mid-game (47') | T3
21:10:36	LIVE 40''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.97	2.54	+17.1%	T4	80%	79.9	0:0	LIVE_VALUE	Edge: +17.1% | Model: 39% vs market: 34% | Fair: 2.54 vs offered: 2.97 | Home value in draw | Mid-game (40') | T4
21:10:36	LIVE 46''	LIVE	Aparecidense vs Ouvidorense	1 (Aparecidense)	2.35	1.90	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 53% vs market: 43% | Fair: 1.90 vs offered: 2.35 | Home value in draw | Mid-game (46') | T3
21:10:36	LIVE 50''	LIVE	Atletico Gloriense vs Lagarto	2 (Lagarto)	3.51	2.87	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 35% vs market: 28% | Fair: 2.87 vs offered: 3.51 | Away value in draw | Mid-game (50') | T3
21:10:36	LIVE 51''	LIVE	Sergipe vs Dorense	1 (Sergipe)	1.66	1.46	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 68% vs market: 60% | Fair: 1.46 vs offered: 1.66 | Home value in draw | Mid-game (51') | T3
21:13:53	LIVE 44''	LIVE	Universidad O&M vs Moca	1 (Universidad O&M)	2.97	2.63	+13.1%	T4	80%	72.9	0:0	LIVE_VALUE	Edge: +13.1% | Model: 38% vs market: 34% | Fair: 2.63 vs offered: 2.97 | Home value in draw | Mid-game (44') | T4
21:13:53	LIVE 11''	LIVE	Lemense vs Barretos EC	1 (Lemense)	2.10	1.87	+12.4%	T4	75%	65.5	0:0	LIVE_VALUE	Edge: +12.4% | Model: 54% vs market: 48% | Fair: 1.87 vs offered: 2.10 | Home value in draw | Early (11') | T4
21:13:53	LIVE 54''	LIVE	Kabylie (Alg) vs Al Ahly (Egy)	2 (Al Ahly (Egy))	3.92	3.27	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 31% vs market: 26% | Fair: 3.27 vs offered: 3.92 | Away value in draw | Mid-game (54') | T3
21:13:53	LIVE 50''	LIVE	Aparecidense vs Ouvidorense	1 (Aparecidense)	2.42	1.99	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 50% vs market: 41% | Fair: 1.99 vs offered: 2.42 | Home value in draw | Mid-game (50') | T3
21:13:53	LIVE 48''	LIVE	Inhumas vs Goias	2 (Goias)	2.26	1.85	+12.0%	T3	75%	64.8	0:0	LIVE_VALUE	Edge: +12.0% | Model: 54% vs market: 44% | Fair: 1.85 vs offered: 2.26 | Away value in draw | Mid-game (48') | T3
21:13:53	LIVE 52''	LIVE	Thes Sport vs Hoogstraten	1 (Thes Sport)	2.69	2.20	+12.0%	T3	75%	64.8	1:1	LIVE_VALUE	Edge: +12.0% | Model: 45% vs market: 37% | Fair: 2.20 vs offered: 2.69 | Home value in draw | Mid-game (52') | T3
