match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Gremio|Bragantino;Gremio;Bragantino;Brazil;Serie A Betano;01:30;2026-03-13;1;HOME;90;DRIFT_UP;2.05;0.9852216748768483;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);67;100.1;100.3;0;20;0.449
Mirassol|Santos;Mirassol;Santos;Brazil;Serie A Betano;01:30;2026-03-11;1;HOME;90;NEGLECT_UP;2.06;1.4778325123152833;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);67;103.2;102.6;0;20;0.449
Central Coast Mariners|Adelaide United;Central Coast Mariners;Adelaide United;Australia;A-League;05:00;2026-03-14;1;HOME;90;CORRECTION_UP;3.12;0.6451612903225812;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);36;101.3;102.0;4.7;20;0.449
Nagoya Grampus|Vissel Kobe;Nagoya Grampus;Vissel Kobe;Japan;J1 League;06:00;2026-03-14;2;AWAY;90;CORRECTION_UP;2.25;0.896860986547086;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);23;104.7;104.0;0.2;20;0.449
Real Madrid C|Tenerife B;Real Madrid C;Tenerife B;Spain;Segunda RFEF - Group 5;12:00;2026-03-08;X;DRAW;90;NEGLECT_UP;3.5;2.941176470588238;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;105.7;104.8;5.7;20;0.449
Torrent|Porreres;Torrent;Porreres;Spain;Segunda RFEF - Group 3;12:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.27;2.714932126696835;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;108.4;107.5;0.4;20;0.449
Zaragoza B|Basconia;Zaragoza B;Basconia;Spain;Segunda RFEF - Group 2;12:00;2026-03-08;X;DRAW;90;NEGLECT_UP;3.48;1.4577259475218607;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;106.9;106.0;5.7;20;0.449
Buriram (Tha)|Melbourne City (Aus);Buriram (Tha);Melbourne City (Aus);Asia;AFC Champions League;13:15;2026-03-10;X;DRAW;90;NEGLECT_UP;3.66;2.8089887640449462;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);47;104.6;104.0;6.0;20;0.449
Lamphun Warrior|Prachuap;Lamphun Warrior;Prachuap;Thailand;Thai League 1;13:30;2026-03-14;2;AWAY;90;NEGLECT_UP;2.7;1.123595505617987;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);16;106.2;106.1;3.1;20;0.449
CSKA Sofia II|Pirin Blagoevgrad;CSKA Sofia II;Pirin Blagoevgrad;Bulgaria;Vtora liga;14:30;2026-03-09;X;DRAW;90;NEGLECT_UP;3.45;2.9850746268656745;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);68;108.4;107.7;5.6;20;0.449
St. Pauli|Eintracht Frankfurt;St. Pauli;Eintracht Frankfurt;Germany;Bundesliga;15:30;2026-03-08;1;HOME;90;NEGLECT_UP;2.86;1.4184397163120581;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;101.6;100.7;3.8;20;0.449
RAC Casablanca|Chabab Atlas Khenifra;RAC Casablanca;Chabab Atlas Khenifra;Morocco;Botola 2;16:00;2026-03-07;1;HOME;90;CORRECTION_UP;2.35;0.858369098712447;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);54;108.8;108.4;1.0;20;0.449
Young Boys|Thun;Young Boys;Thun;Switzerland;Super League;16:30;2026-03-08;X;DRAW;90;CORRECTION_UP;3.9;0.7751937984496073;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;102.6;101.7;6.5;20;0.449
Wusum Stars|Wilberforce Strikers;Wusum Stars;Wilberforce Strikers;Sierra Leone;Premier League;17:15;2026-03-08;2;AWAY;90;CORRECTION_UP;3.05;0.993377483443702;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);21;109.3;108.9;4.5;20;0.449
Lok. Sofia|Slavia Sofia;Lok. Sofia;Slavia Sofia;Bulgaria;efbet League;18:00;2026-03-13;1;HOME;90;NEGLECT_UP;2.0;1.010101010101011;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);32;109.1;108.3;0;20;0.449
AZ Alkmaar|Sparta Prague;AZ Alkmaar;Sparta Prague;Europe;Conference League;18:45;2026-03-12;X;DRAW;90;NEGLECT_UP;3.55;1.4285714285714235;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);67;102.1;102.4;5.8;20;0.449
Alemannia Aachen|Cottbus;Alemannia Aachen;Cottbus;Germany;3. Liga;19:00;2026-03-13;1;HOME;90;NEGLECT_UP;2.76;1.0989010989010917;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);15;106.6;105.9;3.4;20;0.449
B.93|Koge;B.93;Koge;Denmark;1st Division;19:00;2026-03-13;2;AWAY;90;DRIFT_UP;2.69;1.1278195488721732;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);15;106.8;106.0;3.1;20;0.449
Wexford|Kerry;Wexford;Kerry;Ireland;Division 1;20:45;2026-03-13;X;DRAW;90;NEGLECT_UP;3.21;2.8846153846153797;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);42;107.6;106.6;5.0;20;0.449
Banfield|Gimnasia L.P.;Banfield;Gimnasia L.P.;Argentina;Liga Profesional;21:30;2026-03-11;2;AWAY;90;DRIFT_UP;3.73;0.8108108108108055;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);67;102.4;102.5;6.2;20;0.449
Leones|Envigado;Leones;Envigado;Colombia;Primera B;21:30;2026-03-11;X;DRAW;90;DRIFT_UP;3.27;2.187499999999995;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);40;107.3;107.4;5.2;20;0.449
G3X|Capim;G3X;Capim;Brazil;Kings League - Brazil;23:00;2026-03-09;2;AWAY;90;NEGLECT_UP;3.15;2.2727272727272676;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);56;109.3;108.6;4.8;20;0.449
Talleres Cordoba|Instituto;Talleres Cordoba;Instituto;Argentina;Liga Profesional;23:15;2026-03-12;1;HOME;90;NEGLECT_UP;2.23;1.8264840182648419;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);67;104.7;104.8;0.0;20;0.449
Tigre|Velez Sarsfield;Tigre;Velez Sarsfield;Argentina;Liga Profesional;23:45;2026-03-10;2;AWAY;90;NEGLECT_UP;3.41;1.4880952380952461;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);66;101.7;102.6;5.5;20;0.449
Atl. Tucuman|Aldosivi;Atl. Tucuman;Aldosivi;Argentina;Liga Profesional;02:00;2026-03-12;1;HOME;80;NEGLECT_UP;1.95;1.5625000000000013;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) sweet(+5);67;103.5;103.9;0;20;0.449
Burnley|Bournemouth;Burnley;Bournemouth;England;Premier League;16:00;2026-03-14;2;AWAY;80;DRIFT_UP;1.93;0.5208333333333338;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) sweet(+5);36;101.9;101.6;0;20;0.449
Tarazona|FC Cartagena SAD;Tarazona;FC Cartagena SAD;Spain;Primera RFEF - Group 2;16:00;2026-03-08;1;HOME;80;NEGLECT_UP;2.43;2.531645569620255;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);126;105.0;104.1;1.6;20;0.449
Cruzeiro|Atletico-MG;Cruzeiro;Atletico-MG;Brazil;Mineiro;22:00;2026-03-08;X;DRAW;80;NEGLECT_UP;3.15;9.375000000000002;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);126;106.9;106.6;4.8;20;0.449
Quilmes|Patronato;Quilmes;Patronato;Argentina;Primera Nacional;00:00;2026-03-15;X;DRAW;75;CORRECTION_UP;2.88;2.85714285714286;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;105.9;105.5;3.9;20;0.449
Cheonan City|Gimpo FC;Cheonan City;Gimpo FC;South Korea;K League 2;08:30;2026-03-08;X;DRAW;75;NEGLECT_UP;3.46;2.6706231454005893;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);123;105.5;104.0;5.6;20;0.449
Miass|Omsk;Miass;Omsk;Russia;FNL 2 - Division A Gold;10:00;2026-03-08;1;HOME;75;NEGLECT_UP;2.31;1.7621145374449354;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;110.0;107.9;0.7;20;0.449
Celtiga|Cambados;Celtiga;Cambados;Spain;Tercera RFEF - Group 1;12:00;2026-03-08;1;HOME;75;CORRECTION_UP;2.13;0.9478672985782;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;106.5;106.5;0;20;0.449
El Palo|Huetor Vega;El Palo;Huetor Vega;Spain;Tercera RFEF - Group 9;12:30;2026-03-08;1;HOME;75;CORRECTION_UP;2.54;0.7936507936507943;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;108.4;108.4;2.3;20;0.449
Muang Thong Utd|Uthai Thani;Muang Thong Utd;Uthai Thani;Thailand;Thai League 1;12:30;2026-03-14;2;AWAY;75;CORRECTION_UP;2.92;0.6896551724137937;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);17;107.5;106.4;4.1;20;0.449
Wealdstone|Solihull Moors;Wealdstone;Solihull Moors;England;National League;13:30;2026-03-14;1;HOME;75;DRIFT_UP;2.7;0.7462686567164185;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);10;107.6;106.5;3.1;20;0.449
Racing Montevideo|CA Cerro;Racing Montevideo;CA Cerro;Uruguay;Liga AUF Uruguaya;13:45;2026-03-08;X;DRAW;75;NEGLECT_UP;3.33;2.4615384615384635;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;104.6;103.4;5.3;20;0.449
Usce|Trayal Krusevac;Usce;Trayal Krusevac;Serbia;Mozzart Bet Prva Liga;14:00;2026-03-09;2;AWAY;75;CORRECTION_UP;2.99;1.7006802721088528;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;107.7;107.6;4.3;20;0.449
Payerne|Echallens;Payerne;Echallens;Switzerland;1.Liga Classic Group 1;14:30;2026-03-08;1;HOME;75;CORRECTION_UP;2.46;2.0746887966804906;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;108.1;107.7;1.8;20;0.449
Ujpest|Kisvarda;Ujpest;Kisvarda;Hungary;NB I.;14:30;2026-03-14;1;HOME;75;NEGLECT_UP;2.01;1.0050251256281304;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);8;107.0;106.3;0;20;0.449
Radomiak Radom|GKS Katowice;Radomiak Radom;GKS Katowice;Poland;Ekstraklasa;14:45;2026-03-08;1;HOME;75;NEGLECT_UP;2.15;1.8957345971564;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;104.5;102.9;0;20;0.449
NK Smartno|Brezice;NK Smartno;Brezice;Slovenia;3. SNL - East;15:00;2026-03-08;1;HOME;75;CORRECTION_UP;2.3;0.8771929824561412;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;108.8;108.3;0.6;20;0.449
Hradec Kralove|Plzen;Hradec Kralove;Plzen;Czech Republic;Chance Liga;15:30;2026-03-08;X;DRAW;75;DRIFT_UP;3.48;0.8695652173912987;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);126;105.1;102.5;5.7;20;0.449
Airdrieonians|Arbroath;Airdrieonians;Arbroath;Scotland;Championship;16:00;2026-03-14;2;AWAY;75;CORRECTION_UP;2.54;0.7936507936507943;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);10;105.5;106.2;2.3;20;0.449
Bryne|Rosenborg;Bryne;Rosenborg;Norway;NM Cup;16:00;2026-03-08;2;AWAY;75;NEGLECT_UP;2.0;5.263157894736848;smooth(+20) slow(+15) orc_ok(+15) not_late(+10) not_fav(+10) sweet(+5);126;102.4;102.9;0;20;0.449
Caldas|Atletico CP;Caldas;Atletico CP;Portugal;Liga 3;16:00;2026-03-14;1;HOME;75;NEGLECT_UP;2.92;1.0380622837370175;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);9;107.4;106.4;4.1;20;0.449
Crewe|Walsall;Crewe;Walsall;England;League Two;16:00;2026-03-14;1;HOME;75;CORRECTION_UP;2.32;0.8695652173913052;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);10;105.5;106.0;0.8;20;0.449
Dire Dawa|Ethiopia Nigd Bank;Dire Dawa;Ethiopia Nigd Bank;Ethiopia;Premier League;16:00;2026-03-09;2;AWAY;75;CORRECTION_UP;3.09;1.3114754098360668;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;109.3;109.9;4.6;20;0.449
Ethiopian Insurance|Hadiya Hossana;Ethiopian Insurance;Hadiya Hossana;Ethiopia;Premier League;16:00;2026-03-09;2;AWAY;75;CORRECTION_UP;3.36;2.752293577981647;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;108.7;108.7;5.4;20;0.449
Leyton Orient|Peterborough;Leyton Orient;Peterborough;England;League One;16:00;2026-03-14;1;HOME;75;CORRECTION_UP;2.22;0.9090909090909097;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);9;105.8;105.1;0;20;0.449
Plateau United|Niger Tornadoes;Plateau United;Niger Tornadoes;Nigeria;NPFL;16:00;2026-03-08;X;DRAW;75;NEGLECT_UP;3.8;1.3333333333333286;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);22;106.0;104.3;6.3;20;0.449
Bala Azul|Aguilas FC B;Bala Azul;Aguilas FC B;Spain;Tercera RFEF - Group 13;17:00;2026-03-08;1;HOME;75;CORRECTION_UP;2.05;0.9852216748768483;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;109.1;108.2;0;20;0.449
Llerenense|Montijo;Llerenense;Montijo;Spain;Tercera RFEF - Group 14;17:00;2026-03-08;1;HOME;75;CORRECTION_UP;2.1;1.4492753623188528;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;109.3;108.4;0;20;0.449
Lorient|Lens;Lorient;Lens;France;Ligue 1;17:00;2026-03-14;2;AWAY;75;NEGLECT_UP;2.02;2.020202020202022;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);36;103.3;101.6;0;20;0.449
Tuilla|L'Entregu;Tuilla;L'Entregu;Spain;Tercera RFEF - Group 2;17:00;2026-03-08;X;DRAW;75;CORRECTION_UP;3.23;0.9374999999999939;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;108.6;108.3;5.0;20;0.449
Diamond Stars|Old Edwardians;Diamond Stars;Old Edwardians;Sierra Leone;Premier League;17:15;2026-03-08;X;DRAW;75;NEGLECT_UP;2.95;1.7241379310344922;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);16;108.5;108.9;4.2;20;0.449
SLIFA|Star Sport Academy;SLIFA;Star Sport Academy;Sierra Leone;Premier League;17:15;2026-03-08;X;DRAW;75;DRIFT_UP;2.79;1.8248175182481685;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);21;109.9;109.0;3.5;20;0.449
Montehermoso|Villafranca;Montehermoso;Villafranca;Spain;Tercera RFEF - Group 14;17:30;2026-03-08;X;DRAW;75;CORRECTION_UP;2.92;2.0979020979020997;smooth(+20) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);3;108.4;108.6;4.1;20;0.449
Wisla Plock|Arka Gdynia;Wisla Plock;Arka Gdynia;Poland;Ekstraklasa;19:00;2026-03-09;1;HOME;75;NEGLECT_UP;2.03;3.0456852791878086;smooth(+20) slow(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);68;104.8;103.3;0;20;0.449
