match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Juventud (Uru)|Ind. Medellin (Col);Juventud (Uru);Ind. Medellin (Col);South America;Copa Libertadores;01:30;2026-03-06;X;DRAW;90;NEGLECT_UP;3.3;1.538461538461533;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);25;103.0;102.5;5.2;20;0.449
Birmingham|Tampa Bay;Birmingham;Tampa Bay;USA;USL Championship;02:00;2026-03-08;X;DRAW;90;CORRECTION_UP;3.71;0.8152173913043425;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;106.6;106.6;6.1;20;0.449
San Antonio|Phoenix Rising;San Antonio;Phoenix Rising;USA;USL Championship;02:30;2026-03-08;X;DRAW;90;CORRECTION_UP;3.4;0.8902077151335253;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;106.5;106.6;5.5;20;0.449
Colorado Rapids|Los Angeles Galaxy;Colorado Rapids;Los Angeles Galaxy;USA;MLS;03:30;2026-03-08;1;HOME;90;NEGLECT_UP;2.32;1.7543859649122824;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;102.7;103.0;0.8;20;0.449
Gjilani|Malisheva;Gjilani;Malisheva;Kosovo;Superliga;13:00;2026-02-28;2;AWAY;90;NEGLECT_UP;2.96;2.7777777777777803;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);80;109.1;108.4;4.2;20;0.449
Northampton|Peterborough;Northampton;Peterborough;England;League One;13:30;2026-02-28;X;DRAW;90;CORRECTION_UP;3.82;0.7915567282321848;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;103.3;103.0;6.3;20;0.449
Rayo Vallecano|Ath Bilbao;Rayo Vallecano;Ath Bilbao;Spain;LaLiga;14:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.25;1.5624999999999944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;101.4;100.8;5.1;20;0.449
Regensburg|Ulm;Regensburg;Ulm;Germany;3. Liga;14:00;2026-02-28;2;AWAY;90;DRIFT_UP;3.68;0.5464480874316944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;103.7;102.9;6.1;20;0.449
AlbinoLeffe U19|Modena U19;AlbinoLeffe U19;Modena U19;Italy;Primavera 2;14:30;2026-02-28;2;AWAY;90;NEGLECT_UP;2.0;2.5641025641025665;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;108.0;107.2;0;20;0.449
Skalica|Trencin;Skalica;Trencin;Slovakia;Nike liga;15:30;2026-02-28;2;AWAY;90;NEGLECT_UP;3.96;1.2787723785166194;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.0;104.2;6.6;20;0.449
Zilina|Dun. Streda;Zilina;Dun. Streda;Slovakia;Nike liga;15:30;2026-02-28;2;AWAY;90;NEGLECT_UP;2.42;2.9787234042553123;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.7;104.1;1.5;20;0.449
Accrington|Cambridge Utd;Accrington;Cambridge Utd;England;League Two;16:00;2026-03-07;1;HOME;90;NEGLECT_UP;3.95;1.282051282051289;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;105.0;104.4;6.6;20;0.449
Ballymena|Larne;Ballymena;Larne;Northern Ireland;NIFL Premiership;16:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.95;1.0230179028133002;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);77;105.1;104.8;6.6;20;0.449
Barrow|Gillingham;Barrow;Gillingham;England;League Two;16:00;2026-02-28;2;AWAY;90;NEGLECT_UP;2.55;1.1904761904761827;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.1;104.1;2.3;20;0.449
Crewe|Tranmere;Crewe;Tranmere;England;League Two;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.55;0.5665722379603405;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.6;104.3;5.8;20;0.449
Enfield Town|Bath;Enfield Town;Bath;England;National League South;16:00;2026-02-28;1;HOME;90;NEGLECT_UP;3.0;2.739726027397263;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;106.4;105.5;4.3;20;0.449
Fleetwood|Newport;Fleetwood;Newport;England;League Two;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.89;0.7772020725388666;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.8;104.2;6.5;20;0.449
Freienbach|Dietikon;Freienbach;Dietikon;Switzerland;1.Liga Classic Group 3;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.5;0.8645533141210318;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);42;109.7;109.2;5.7;20;0.449
Huntly|Buckie Thistle;Huntly;Buckie Thistle;Scotland;Highland League;16:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.64;2.5352112676056424;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);40;109.1;108.8;6.0;20;0.449
Peterborough|Port Vale;Peterborough;Port Vale;England;League One;16:00;2026-03-07;X;DRAW;90;NEGLECT_UP;3.65;1.388888888888884;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;104.8;104.9;6.0;20;0.449
Seraing|Francs Borains;Seraing;Francs Borains;Belgium;Challenger Pro League;16:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.7;1.123595505617987;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;106.4;106.5;3.1;20;0.449
Truro|Braintree;Truro;Braintree;England;National League;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.6;0.5586592178770954;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.1;103.5;5.9;20;0.449
DVTK|Zalaegerszegi;DVTK;Zalaegerszegi;Hungary;NB I.;17:00;2026-02-28;2;AWAY;90;NEGLECT_UP;2.99;2.047781569965872;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;104.1;103.7;4.3;20;0.449
Hradec Kralove|Ostrava;Hradec Kralove;Ostrava;Czech Republic;MOL Cup;17:00;2026-03-04;1;HOME;90;NEGLECT_UP;2.25;1.3513513513513424;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);16;107.1;107.0;0.2;20;0.449
Manisa FK|Corum;Manisa FK;Corum;Turkey;1. Lig;18:00;2026-03-02;2;AWAY;90;NEGLECT_UP;2.15;3.3653846153846074;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);83;104.8;104.3;0;20;0.449
Midtjylland|Aarhus;Midtjylland;Aarhus;Denmark;Landspokal Cup;18:00;2026-03-08;1;HOME;90;DRIFT_UP;2.17;0.9302325581395358;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;105.5;104.6;0;20;0.449
Ospitaletto|Pro Patria;Ospitaletto;Pro Patria;Italy;Serie C - Group A;18:00;2026-03-03;X;DRAW;90;NEGLECT_UP;3.55;2.011494252873559;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);27;106.8;106.2;5.8;20;0.449
Quevilly Rouen|Bourg en Bresse;Quevilly Rouen;Bourg en Bresse;France;National;18:00;2026-02-28;2;AWAY;90;DRIFT_UP;3.3;0.6097560975609762;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;104.5;104.1;5.2;20;0.449
Koge|Esbjerg;Koge;Esbjerg;Denmark;1st Division;18:30;2026-03-06;X;DRAW;90;NEGLECT_UP;3.8;1.6042780748662995;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;104.9;104.7;6.3;20;0.449
Maccabi Bnei Raina|Hapoel Jerusalem;Maccabi Bnei Raina;Hapoel Jerusalem;Israel;Ligat ha'Al;18:30;2026-02-28;1;HOME;90;DRIFT_UP;3.35;0.6006006006006012;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;105.4;104.9;5.4;20;0.449
Aalborg|Aarhus Fremad;Aalborg;Aarhus Fremad;Denmark;1st Division;19:00;2026-03-06;2;AWAY;90;CORRECTION_UP;3.1;0.977198697068412;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);20;105.7;105.0;4.7;20;0.449
Lausanne II|Cham;Lausanne II;Cham;Switzerland;Promotion League;19:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.7;2.77777777777778;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;105.9;106.6;6.1;20;0.449
