match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Ksar|SNIM;Ksar;SNIM;Mauritania;Ligue 1;00:59;2026-03-08;2;AWAY;90;NEGLECT_UP;2.02;1.5075376884422125;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);55;110.1;109.2;0;20;0.449
Sarmiento Junin|Racing Club;Sarmiento Junin;Racing Club;Argentina;Liga Profesional;02:00;2026-03-11;1;HOME;90;NEGLECT_UP;4.0;2.5641025641025665;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);105;104.0;103.4;6.6;20;0.449
El Paso|Colorado Springs;El Paso;Colorado Springs;USA;USL Championship;03:00;2026-03-08;1;HOME;90;CORRECTION_UP;2.51;0.8032128514056053;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);131;105.3;104.3;2.1;20;0.449
Central Coast Mariners|Adelaide United;Central Coast Mariners;Adelaide United;Australia;A-League;05:00;2026-03-14;1;HOME;90;CORRECTION_UP;3.12;0.6451612903225812;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);18;101.3;101.3;4.7;20;0.449
Gimcheon Sangmu|Jeonbuk;Gimcheon Sangmu;Jeonbuk;South Korea;K League 1;06:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.88;1.4084507042253533;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);131;104.0;103.3;3.9;20;0.449
Kaisar Kyzylorda|Zhenis;Kaisar Kyzylorda;Zhenis;Kazakhstan;Premier League;12:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.66;1.5267175572519098;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);28;106.1;106.0;2.9;20;0.449
Tekstilshtik|Sibir Novosibirsk;Tekstilshtik;Sibir Novosibirsk;Russia;FNL 2 - Division A Gold;12:00;2026-03-08;2;AWAY;90;NEGLECT_UP;3.6;1.4084507042253596;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;110.1;110.1;5.9;20;0.449
Elfsborg|Sirius;Elfsborg;Sirius;Sweden;Svenska Cupen;13:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.75;2.6119402985074567;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);61;105.6;105.5;3.4;20;0.449
MTK Budapest|DVTK;MTK Budapest;DVTK;Hungary;NB I.;13:30;2026-03-08;1;HOME;90;NEGLECT_UP;2.18;3.31753554502371;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);131;105.1;104.9;0;20;0.449
Musanze|Mukura Victory Sports;Musanze;Mukura Victory Sports;Rwanda;Premier League;14:00;2026-03-07;1;HOME;90;NEGLECT_UP;2.85;1.7857142857142954;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;107.7;106.9;3.8;20;0.449
Volgar-Astrakhan|Mashuk;Volgar-Astrakhan;Mashuk;Russia;FNL 2 - Division A Gold;14:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.35;1.2931034482758728;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;108.5;108.6;1.0;20;0.449
Venezia U19|Brescia U19;Venezia U19;Brescia U19;Italy;Primavera 2;14:30;2026-03-07;2;AWAY;90;NEGLECT_UP;2.95;1.3745704467353963;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);59;108.0;107.5;4.2;20;0.449
Hajdina|Race;Hajdina;Race;Slovenia;3. SNL - East;15:00;2026-03-07;1;HOME;90;NEGLECT_UP;2.5;2.4590163934426252;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;108.8;109.3;2.0;20;0.449
Javor|Cukaricki;Javor;Cukaricki;Serbia;Mozzart Bet Super Liga;15:00;2026-03-07;2;AWAY;90;NEGLECT_UP;2.31;2.6666666666666687;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);116;104.1;104.4;0.7;20;0.449
Mantova|Juve Stabia;Mantova;Juve Stabia;Italy;Serie B;15:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.62;2.745098039215698;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);131;102.6;102.4;2.7;20;0.449
RAC Casablanca|Chabab Atlas Khenifra;RAC Casablanca;Chabab Atlas Khenifra;Morocco;Botola 2;16:00;2026-03-07;1;HOME;90;CORRECTION_UP;2.35;0.858369098712447;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);17;108.8;108.4;1.0;20;0.449
Sanjoanense|AD Marco 09;Sanjoanense;AD Marco 09;Portugal;Liga 3;16:00;2026-03-08;2;AWAY;90;NEGLECT_UP;2.45;1.2396694214876136;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);131;106.6;106.0;1.7;20;0.449
Foot Elite|Bougouba;Foot Elite;Bougouba;Mali;Premiere Division;17:00;2026-03-07;X;DRAW;90;NEGLECT_UP;3.05;2.693602693602681;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);54;104.0;104.4;4.5;20;0.449
