match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Atl. San Luis|Pachuca;Atl. San Luis;Pachuca;Mexico;Liga MX;00:00;2026-03-15;X;DRAW;90;NEGLECT_UP;3.45;2.6785714285714377;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);69;104.7;103.9;5.6;20;0.449
North Carolina Courage W|Racing Louisville W;North Carolina Courage W;Racing Louisville W;USA;NWSL Women;00:00;2026-03-15;X;DRAW;90;NEGLECT_UP;3.6;2.564102564102573;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);69;108.6;108.2;5.9;20;0.449
Recoleta|Ameliano;Recoleta;Ameliano;Paraguay;Copa de Primera;00:30;2026-03-10;1;HOME;90;NEGLECT_UP;3.17;6.020066889632097;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);185;102.3;103.1;4.9;20;0.449
FC Dallas|San Diego FC;FC Dallas;San Diego FC;USA;MLS;01:30;2026-03-15;2;AWAY;90;NEGLECT_UP;2.34;1.2987012987012903;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);69;103.0;102.2;0.9;20;0.449
Alianza Lima|FBC Melgar;Alianza Lima;FBC Melgar;Peru;Liga 1;02:30;2026-03-10;X;DRAW;90;NEGLECT_UP;3.7;1.3698630136986376;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);186;105.9;105.0;6.1;20;0.449
Central Coast Mariners|Adelaide United;Central Coast Mariners;Adelaide United;Australia;A-League;05:00;2026-03-14;1;HOME;90;CORRECTION_UP;3.12;0.6451612903225812;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);103;101.3;101.8;4.7;20;0.449
Jeju SK|Seoul;Jeju SK;Seoul;South Korea;K League 1;06:00;2026-03-15;2;AWAY;90;NEGLECT_UP;2.2;1.3824884792626844;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);68;104.8;104.1;0;20;0.449
SKA Khabarovsk|Rodina Moscow;SKA Khabarovsk;Rodina Moscow;Russia;FNL;06:00;2026-03-14;2;AWAY;90;NEGLECT_UP;2.28;2.702702702702685;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);40;104.8;104.7;0.5;20;0.449
Daejeon|Gimcheon Sangmu;Daejeon;Gimcheon Sangmu;South Korea;K League 1;08:30;2026-03-14;1;HOME;90;NEGLECT_UP;2.1;1.4492753623188528;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);69;104.7;104.0;0;20;0.449
First Vienna|Austria Vienna (Am);First Vienna;Austria Vienna (Am);Austria;2. Liga;10:30;2026-03-15;X;DRAW;90;NEGLECT_UP;3.33;2.4615384615384635;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);65;106.5;106.2;5.3;20;0.449
