match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Indy Eleven|Detroit;Indy Eleven;Detroit;USA;USL Championship;00:00;2026-03-22;X;DRAW;90;CORRECTION_UP;3.2;0.9463722397476418;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);41;107.0;106.4;5.0;20;0.449
Pachuca|Toluca;Pachuca;Toluca;Mexico;Liga MX;00:00;2026-03-23;1;HOME;90;NEGLECT_UP;3.9;1.0362694300518145;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);17;103.6;104.3;6.5;20;0.449
Utah Royals W|San Diego Wave W;Utah Royals W;San Diego Wave W;USA;NWSL Women;00:00;2026-03-23;2;AWAY;90;CORRECTION_UP;2.08;0.9708737864077678;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);11;108.2;107.7;0;20;0.449
Volta Redonda|Barra FC;Volta Redonda;Barra FC;Brazil;Copa Betano do Brasil;00:00;2026-03-20;1;HOME;90;NEGLECT_UP;2.4;1.2658227848101182;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);61;108.9;107.9;1.4;20;0.449
Atlanta Utd|DC United;Atlanta Utd;DC United;USA;MLS;00:30;2026-03-22;1;HOME;90;NEGLECT_UP;2.0;1.010101010101011;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);41;102.4;102.6;0;20;0.449
Atl. Tucuman|Gimnasia L.P.;Atl. Tucuman;Gimnasia L.P.;Argentina;Liga Profesional;01:00;2026-03-21;1;HOME;90;CORRECTION_UP;2.3;0.8771929824561412;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);65;105.7;105.0;0.6;20;0.449
FC Tulsa|Las Vegas Lights;FC Tulsa;Las Vegas Lights;USA;USL Championship;01:00;2026-03-22;X;DRAW;90;NEGLECT_UP;3.68;1.0989010989010999;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);41;107.2;106.6;6.1;20;0.449
Defensor Sp.|Nacional;Defensor Sp.;Nacional;Uruguay;Liga AUF Uruguaya;01:30;2026-03-21;1;HOME;90;NEGLECT_UP;3.85;1.3157894736842175;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);19;105.0;105.8;6.4;20;0.449
Bay FC W|Angel City W;Bay FC W;Angel City W;USA;NWSL Women;01:45;2026-03-22;2;AWAY;90;NEGLECT_UP;3.05;2.006688963210689;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);18;108.6;107.9;4.5;20;0.449
Juarez|Tigres UANL;Juarez;Tigres UANL;Mexico;Liga MX;02:00;2026-03-23;1;HOME;90;NEGLECT_UP;3.48;1.1627906976744196;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);18;104.7;104.5;5.7;20;0.449
Herediano|Alajuelense;Herediano;Alajuelense;Costa Rica;Primera Division;03:00;2026-03-22;1;HOME;90;CORRECTION_UP;2.32;0.8695652173913052;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);16;107.6;106.6;0.8;20;0.449
Phoenix Rising|Oakland Roots;Phoenix Rising;Oakland Roots;USA;USL Championship;03:00;2026-03-22;X;DRAW;90;CORRECTION_UP;3.53;0.8571428571428517;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);40;106.7;106.7;5.8;20;0.449
Seongnam|Asan;Seongnam;Asan;South Korea;K League 2;06:00;2026-03-21;2;AWAY;90;CORRECTION_UP;3.23;0.6230529595015583;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);34;106.1;106.0;5.0;20;0.449
Mito|Yokohama F. Marinos;Mito;Yokohama F. Marinos;Japan;J1 League;11:00;2026-03-18;2;AWAY;90;NEGLECT_UP;2.9;1.04529616724738;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);59;103.9;104.0;4.0;20;0.449
Vanspor FK|Sariyer;Vanspor FK;Sariyer;Turkey;1. Lig;11:00;2026-03-22;1;HOME;90;CORRECTION_UP;2.35;0.858369098712447;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);27;107.5;106.5;1.0;20;0.449
FC Voluntari|Chindia Targoviste;FC Voluntari;Chindia Targoviste;Romania;Liga 2;11:30;2026-03-22;1;HOME;90;CORRECTION_UP;2.32;0.8695652173913052;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);30;109.2;109.2;0.8;20;0.449
Serik Spor|Sakaryaspor;Serik Spor;Sakaryaspor;Turkey;1. Lig;11:30;2026-03-21;X;DRAW;90;NEGLECT_UP;3.74;1.9073569482288906;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);25;107.2;106.5;6.2;20;0.449
Urawa Reds|Kashiwa Reysol;Urawa Reds;Kashiwa Reysol;Japan;J1 League;11:30;2026-03-18;2;AWAY;90;NEGLECT_UP;2.4;1.2658227848101182;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);57;102.1;102.6;1.4;20;0.449
Pathum United|Ratchaburi;Pathum United;Ratchaburi;Thailand;Thai League 1;12:30;2026-03-22;X;DRAW;90;NEGLECT_UP;3.5;2.941176470588238;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);28;107.6;106.6;5.7;20;0.449
Aalborg|Esbjerg;Aalborg;Esbjerg;Denmark;1st Division;13:00;2026-03-21;1;HOME;90;CORRECTION_UP;2.2;0.9174311926605512;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);25;105.9;105.9;0;20;0.449
Ufa|Ulyanovsk;Ufa;Ulyanovsk;Russia;FNL;13:00;2026-03-21;1;HOME;90;NEGLECT_UP;2.38;1.2765957446808427;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);26;104.3;104.7;1.2;20;0.449
Preussen Munster|Magdeburg;Preussen Munster;Magdeburg;Germany;2. Bundesliga;13:30;2026-03-22;2;AWAY;90;CORRECTION_UP;2.4;0.8403361344537823;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);28;104.4;103.4;1.4;20;0.449
Rayong FC|Kanchanaburi;Rayong FC;Kanchanaburi;Thailand;Thai League 1;13:30;2026-03-21;X;DRAW;90;CORRECTION_UP;3.67;0.5479452054794526;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);27;107.8;107.1;6.1;20;0.449
Amarante|Vitoria Guimaraes B;Amarante;Vitoria Guimaraes B;Portugal;Liga 3;14:00;2026-03-22;1;HOME;90;CORRECTION_UP;2.54;0.7936507936507943;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);23;107.2;106.5;2.3;20;0.449
Ingolstadt|Alemannia Aachen;Ingolstadt;Alemannia Aachen;Germany;3. Liga;14:00;2026-03-21;1;HOME;90;CORRECTION_UP;2.32;0.8695652173913052;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);19;105.5;105.7;0.8;20;0.449
Hartberg|Austria Vienna;Hartberg;Austria Vienna;Austria;Bundesliga;14:30;2026-03-22;1;HOME;90;NEGLECT_UP;3.25;1.2461059190031165;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);23;104.8;104.0;5.1;20;0.449
LKS Lodz|Ruch Chorzow;LKS Lodz;Ruch Chorzow;Poland;Division 1;14:30;2026-03-21;1;HOME;90;CORRECTION_UP;2.09;0.966183574879228;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);21;106.6;105.9;0;20;0.449
