match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
D. Concepcion|Nublense;D. Concepcion;Nublense;Chile;Liga de Primera;00:30;2026-03-07;X;DRAW;90;NEGLECT_UP;3.33;2.14723926380369;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;104.9;104.1;5.3;20;0.449
Mirassol|Santos;Mirassol;Santos;Brazil;Serie A Betano;01:30;2026-03-11;1;HOME;90;CORRECTION_UP;2.03;0.9950248756218916;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);96;103.7;103.2;0;20;0.449
Sporting Jax|Hartford Athletic;Sporting Jax;Hartford Athletic;USA;USL Championship;01:30;2026-03-08;X;DRAW;90;NEGLECT_UP;3.59;1.6997167138810214;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);154;106.4;105.5;5.9;20;0.449
St. Louis City|Seattle Sounders;St. Louis City;Seattle Sounders;USA;MLS;02:30;2026-03-08;2;AWAY;90;NEGLECT_UP;2.28;1.7857142857142672;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);154;102.7;101.8;0.5;20;0.449
Sacramento Republic|FC Tulsa;Sacramento Republic;FC Tulsa;USA;USL Championship;04:00;2026-03-08;X;DRAW;90;NEGLECT_UP;3.1;1.6393442622950907;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);154;106.3;105.7;4.7;20;0.449
Okayama|Kyoto;Okayama;Kyoto;Japan;J1 League;04:55;2026-03-08;2;AWAY;90;CORRECTION_UP;2.17;0.9302325581395358;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);154;102.9;103.1;0;20;0.449
Yenisey|Kamaz;Yenisey;Kamaz;Russia;FNL;09:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.3;2.2222222222222143;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);154;103.1;103.7;0.6;20;0.449
Sivasspor|Keciorengucu;Sivasspor;Keciorengucu;Turkey;1. Lig;11:30;2026-03-07;X;DRAW;90;NEGLECT_UP;3.9;4.55764075067024;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;104.1;104.2;6.5;20;0.449
Sukhothai|Rayong FC;Sukhothai;Rayong FC;Thailand;Thai League 1;12:00;2026-03-07;1;HOME;90;CORRECTION_UP;2.82;0.714285714285715;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;106.5;105.9;3.7;20;0.449
Cibalia|Karlovac;Cibalia;Karlovac;Croatia;Prva NL;12:15;2026-03-08;X;DRAW;90;NEGLECT_UP;3.25;1.5624999999999944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);114;108.9;108.3;5.1;20;0.449
FK Chayka|Saratov;FK Chayka;Saratov;Russia;FNL;13:00;2026-03-07;1;HOME;90;CORRECTION_UP;2.64;0.7633587786259549;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;104.2;104.5;2.8;20;0.449
Blackburn|Portsmouth;Blackburn;Portsmouth;England;Championship;13:30;2026-03-07;1;HOME;90;NEGLECT_UP;2.62;1.5503875968992262;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;101.6;101.6;2.7;20;0.449
Bochum II|Wiedenbruck;Bochum II;Wiedenbruck;Germany;Regionalliga West;14:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.0;1.52284263959391;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);118;108.9;108.9;0;20;0.449
Itapirense|EC Sao Bernardo;Itapirense;EC Sao Bernardo;Brazil;Paulista A3;14:00;2026-03-08;1;HOME;90;CORRECTION_UP;3.17;0.6349206349206356;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);17;110.1;109.9;4.9;20;0.449
Le Mans|Annecy;Le Mans;Annecy;France;Ligue 2;14:00;2026-03-07;1;HOME;90;CORRECTION_UP;2.37;0.8510638297872347;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;104.1;104.2;1.2;20;0.449
Schott Mainz|Freiburg II;Schott Mainz;Freiburg II;Germany;Regionalliga Sudwest;14:00;2026-03-07;1;HOME;90;NEGLECT_UP;2.99;2.047781569965872;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);108;109.0;108.5;4.3;20;0.449
St. Gallen|Basel;St. Gallen;Basel;Switzerland;Super League;14:00;2026-03-08;2;AWAY;90;NEGLECT_UP;3.5;2.941176470588238;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);154;102.5;103.2;5.7;20;0.449
Lok. Gorna|Hebar;Lok. Gorna;Hebar;Bulgaria;Vtora liga;14:30;2026-03-07;1;HOME;90;NEGLECT_UP;2.11;1.4423076923076827;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;108.7;108.0;0;20;0.449
FK Rostov|Baltika;FK Rostov;Baltika;Russia;Premier League;14:45;2026-03-07;X;DRAW;90;CORRECTION_UP;3.1;0.6493506493506499;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);142;101.3;100.3;4.7;20;0.449
