match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Police|Inter Nouakchott;Police;Inter Nouakchott;Mauritania;Ligue 1;00:59;2026-03-09;X;DRAW;90;NEGLECT_UP;3.35;1.5151515151515234;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;108.8;108.4;5.4;20;0.449
Mirassol|Santos;Mirassol;Santos;Brazil;Serie A Betano;01:30;2026-03-11;1;HOME;90;NEGLECT_UP;2.06;1.4778325123152833;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);80;103.2;102.6;0;20;0.449
Alianza Lima|FBC Melgar;Alianza Lima;FBC Melgar;Peru;Liga 1;02:30;2026-03-10;X;DRAW;90;NEGLECT_UP;3.7;1.3698630136986376;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;105.9;105.4;6.1;20;0.449
Santa Fe|Alianza;Santa Fe;Alianza;Colombia;Primera A;02:30;2026-03-15;X;DRAW;90;DRIFT_UP;3.64;0.5524861878453043;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);15;105.5;104.9;6.0;20;0.449
Zhejiang Professional|Shanghai Shenhua;Zhejiang Professional;Shanghai Shenhua;China;Super League;08:30;2026-03-14;1;HOME;90;DRIFT_UP;3.34;0.6024096385542175;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);14;104.8;104.5;5.3;20;0.449
Berg en Dal|Boom;Berg en Dal;Boom;Belgium;Second Amateur Division Group VFV B;14:30;2026-03-08;X;DRAW;90;NEGLECT_UP;3.75;2.739726027397263;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);41;109.2;108.5;6.2;20;0.449
CSKA Sofia II|Pirin Blagoevgrad;CSKA Sofia II;Pirin Blagoevgrad;Bulgaria;Vtora liga;14:30;2026-03-09;X;DRAW;90;NEGLECT_UP;3.45;2.9850746268656745;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);107;108.4;107.7;5.6;20;0.449
Dundee FC|Dundee Utd;Dundee FC;Dundee Utd;Scotland;Premiership;15:00;2026-03-15;2;AWAY;90;CORRECTION_UP;3.3;0.6097560975609762;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);15;103.1;103.4;5.2;20;0.449
Birmingham|Sheffield Utd;Birmingham;Sheffield Utd;England;Championship;16:00;2026-03-14;1;HOME;90;NEGLECT_UP;2.38;2.5862068965517264;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);49;103.9;103.6;1.2;20;0.449
Crewe|Walsall;Crewe;Walsall;England;League Two;16:00;2026-03-14;1;HOME;90;CORRECTION_UP;2.32;0.8695652173913052;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);23;105.5;106.0;0.8;20;0.449
Gil Vicente U23|Vizela U23;Gil Vicente U23;Vizela U23;Portugal;Liga Revelacao U23;16:00;2026-03-09;2;AWAY;90;CORRECTION_UP;3.69;1.3736263736263687;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);25;106.4;106.6;6.1;20;0.449
Mansfield|Barnsley;Mansfield;Barnsley;England;League One;16:00;2026-03-14;2;AWAY;90;NEGLECT_UP;2.78;1.090909090909084;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);22;106.3;105.4;3.5;20;0.449
RAC Casablanca|Chabab Atlas Khenifra;RAC Casablanca;Chabab Atlas Khenifra;Morocco;Botola 2;16:00;2026-03-07;1;HOME;90;CORRECTION_UP;2.35;0.858369098712447;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);54;108.8;108.4;1.0;20;0.449
USM Oujda|Raja Beni Mellal;USM Oujda;Raja Beni Mellal;Morocco;Botola 2;16:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.43;1.2500000000000104;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);36;106.4;106.2;1.6;20;0.449
Tuilla|L'Entregu;Tuilla;L'Entregu;Spain;Tercera RFEF - Group 2;17:00;2026-03-08;X;DRAW;90;CORRECTION_UP;3.23;0.9374999999999939;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);41;108.6;107.7;5.0;20;0.449
Wusum Stars|Wilberforce Strikers;Wusum Stars;Wilberforce Strikers;Sierra Leone;Premier League;17:15;2026-03-08;2;AWAY;90;CORRECTION_UP;3.05;0.993377483443702;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);59;109.3;109.2;4.5;20;0.449
AZ Alkmaar|Sparta Prague;AZ Alkmaar;Sparta Prague;Europe;Conference League;18:45;2026-03-12;X;DRAW;90;NEGLECT_UP;3.55;1.4285714285714235;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);80;102.1;102.4;5.8;20;0.449
Benfica B|Feirense;Benfica B;Feirense;Portugal;Liga Portugal 2;19:00;2026-03-09;X;DRAW;90;DRIFT_UP;3.38;0.8955223880596956;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);107;106.0;105.8;5.4;20;0.449
