match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Northampton|Peterborough;Northampton;Peterborough;England;League One;13:30;2026-02-28;X;DRAW;90;CORRECTION_UP;3.82;0.7915567282321848;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;103.3;103.0;6.3;20;0.449
Preussen Munster|Hertha Berlin;Preussen Munster;Hertha Berlin;Germany;2. Bundesliga;13:30;2026-03-08;2;AWAY;90;NEGLECT_UP;2.35;1.2931034482758728;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;103.5;103.1;1.0;20;0.449
Zaglebie Sosnowiec|Podhale Nowy Targ;Zaglebie Sosnowiec;Podhale Nowy Targ;Poland;Division 2;13:30;2026-03-07;X;DRAW;90;NEGLECT_UP;3.25;1.2461059190031165;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);22;111.9;111.9;5.1;20;0.449
Queen's Park|Airdrieonians;Queen's Park;Airdrieonians;Scotland;Championship;14:00;2026-03-07;X;DRAW;90;DRIFT_UP;3.32;0.6060606060606066;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;105.2;105.1;5.3;20;0.449
Rayo Vallecano|Ath Bilbao;Rayo Vallecano;Ath Bilbao;Spain;LaLiga;14:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.25;1.5624999999999944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;101.4;100.8;5.1;20;0.449
Regensburg|Ulm;Regensburg;Ulm;Germany;3. Liga;14:00;2026-02-28;2;AWAY;90;DRIFT_UP;3.68;0.5464480874316944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;103.7;102.9;6.1;20;0.449
AlbinoLeffe U19|Modena U19;AlbinoLeffe U19;Modena U19;Italy;Primavera 2;14:30;2026-02-28;2;AWAY;90;NEGLECT_UP;2.0;2.5641025641025665;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;108.0;107.2;0;20;0.449
Austria Vienna (Am)|Hertha Wels;Austria Vienna (Am);Hertha Wels;Austria;2. Liga;14:30;2026-03-07;X;DRAW;90;CORRECTION_UP;3.42;0.5882352941176475;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;106.2;106.0;5.5;20;0.449
CSKA Sofia II|Pirin Blagoevgrad;CSKA Sofia II;Pirin Blagoevgrad;Bulgaria;Vtora liga;14:30;2026-03-09;X;DRAW;90;NEGLECT_UP;3.45;1.4705882352941255;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);23;109.1;108.2;5.6;20;0.449
Lok. Gorna|Hebar;Lok. Gorna;Hebar;Bulgaria;Vtora liga;14:30;2026-03-07;X;DRAW;90;NEGLECT_UP;3.25;1.5624999999999944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);25;109.2;108.7;5.1;20;0.449
Skalica|Presov;Skalica;Presov;Slovakia;Nike liga;15:30;2026-03-07;X;DRAW;90;NEGLECT_UP;3.38;1.1976047904191627;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);27;105.2;104.9;5.4;20;0.449
Skalica|Trencin;Skalica;Trencin;Slovakia;Nike liga;15:30;2026-02-28;2;AWAY;90;NEGLECT_UP;3.96;1.2787723785166194;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.0;104.2;6.6;20;0.449
Zilina|Dun. Streda;Zilina;Dun. Streda;Slovakia;Nike liga;15:30;2026-02-28;2;AWAY;90;NEGLECT_UP;2.42;2.9787234042553123;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.7;104.1;1.5;20;0.449
Ballymena|Larne;Ballymena;Larne;Northern Ireland;NIFL Premiership;16:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.95;1.0230179028133002;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);77;105.1;104.8;6.6;20;0.449
Barrow|Gillingham;Barrow;Gillingham;England;League Two;16:00;2026-02-28;2;AWAY;90;NEGLECT_UP;2.55;1.1904761904761827;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.1;104.1;2.3;20;0.449
Braintree|Wealdstone;Braintree;Wealdstone;England;National League;16:00;2026-03-07;1;HOME;90;NEGLECT_UP;3.1;1.6393442622950907;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;106.5;106.0;4.7;20;0.449
Bristol City|Coventry;Bristol City;Coventry;England;Championship;16:00;2026-03-07;1;HOME;90;NEGLECT_UP;3.6;2.2727272727272747;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;103.9;103.6;5.9;20;0.449
Crewe|Tranmere;Crewe;Tranmere;England;League Two;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.55;0.5665722379603405;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.6;104.3;5.8;20;0.449
Enfield Town|Bath;Enfield Town;Bath;England;National League South;16:00;2026-02-28;1;HOME;90;NEGLECT_UP;3.0;2.739726027397263;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;106.4;105.5;4.3;20;0.449
Fleetwood|Newport;Fleetwood;Newport;England;League Two;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.89;0.7772020725388666;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.8;104.2;6.5;20;0.449
Freienbach|Dietikon;Freienbach;Dietikon;Switzerland;1.Liga Classic Group 3;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.5;0.8645533141210318;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);42;109.7;109.2;5.7;20;0.449
Huntly|Buckie Thistle;Huntly;Buckie Thistle;Scotland;Highland League;16:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.64;2.5352112676056424;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);40;109.1;108.8;6.0;20;0.449
Peterborough|Port Vale;Peterborough;Port Vale;England;League One;16:00;2026-03-07;X;DRAW;90;NEGLECT_UP;3.65;1.388888888888884;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;104.8;104.9;6.0;20;0.449
Seraing|Francs Borains;Seraing;Francs Borains;Belgium;Challenger Pro League;16:00;2026-03-08;1;HOME;90;NEGLECT_UP;2.7;1.123595505617987;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;106.4;105.7;3.1;20;0.449
Truro|Braintree;Truro;Braintree;England;National League;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.6;0.5586592178770954;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.1;103.5;5.9;20;0.449
Woking|Tamworth;Woking;Tamworth;England;National League;16:00;2026-03-07;2;AWAY;90;NEGLECT_UP;3.4;2.1021021021020974;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;106.3;105.7;5.5;20;0.449
FK Rostov|Dynamo Makhachkala;FK Rostov;Dynamo Makhachkala;Russia;Russian Cup;16:30;2026-03-04;X;DRAW;90;NEGLECT_UP;3.39;2.4169184290030232;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;102.1;101.9;5.5;20;0.449
Moreirense|Nacional;Moreirense;Nacional;Portugal;Liga Portugal;16:30;2026-03-07;1;HOME;90;NEGLECT_UP;2.42;1.2552301255230043;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;103.0;102.8;1.5;20;0.449
DVTK|Zalaegerszegi;DVTK;Zalaegerszegi;Hungary;NB I.;17:00;2026-02-28;2;AWAY;90;NEGLECT_UP;2.99;2.047781569965872;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;104.1;103.7;4.3;20;0.449
Moquegua|Sport Huancayo;Moquegua;Sport Huancayo;Peru;Liga 1;17:00;2026-03-07;1;HOME;90;NEGLECT_UP;3.7;2.77777777777778;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;105.6;105.0;6.1;20;0.449
Mura|Primorje;Mura;Primorje;Slovenia;Prva liga;17:30;2026-03-07;X;DRAW;90;NEGLECT_UP;3.56;3.4883720930232593;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;106.1;105.7;5.8;20;0.449
Baltika|Zenit;Baltika;Zenit;Russia;Russian Cup;18:00;2026-03-03;2;AWAY;90;NEGLECT_UP;2.08;4.0000000000000036;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;101.9;102.0;0;20;0.449
Midtjylland|Aarhus;Midtjylland;Aarhus;Denmark;Landspokal Cup;18:00;2026-03-08;2;AWAY;90;NEGLECT_UP;3.15;1.6129032258064457;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;105.5;104.8;4.8;20;0.449
Puszcza|Pogon Siedlce;Puszcza;Pogon Siedlce;Poland;Division 1;18:00;2026-03-06;X;DRAW;90;NEGLECT_UP;3.29;2.8124999999999956;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;106.6;105.7;5.2;20;0.449
Quevilly Rouen|Bourg en Bresse;Quevilly Rouen;Bourg en Bresse;France;National;18:00;2026-02-28;2;AWAY;90;DRIFT_UP;3.3;0.6097560975609762;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;104.5;104.1;5.2;20;0.449
Wil|Bellinzona;Wil;Bellinzona;Switzerland;Challenge League;18:00;2026-03-07;X;DRAW;90;CORRECTION_UP;3.45;0.8771929824561476;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;105.8;106.3;5.6;20;0.449
Durban City|Sekhukhune;Durban City;Sekhukhune;South Africa;Betway Premiership;18:30;2026-03-04;X;DRAW;90;NEGLECT_UP;2.84;2.158273381294966;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;105.6;105.7;3.7;20;0.449
Koge|Esbjerg;Koge;Esbjerg;Denmark;1st Division;18:30;2026-03-06;X;DRAW;90;NEGLECT_UP;3.8;1.6042780748662995;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;104.9;104.7;6.3;20;0.449
Maccabi Bnei Raina|Hapoel Jerusalem;Maccabi Bnei Raina;Hapoel Jerusalem;Israel;Ligat ha'Al;18:30;2026-02-28;1;HOME;90;DRIFT_UP;3.35;0.6006006006006012;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;105.4;104.9;5.4;20;0.449
Polokwane|Orlando Pirates;Polokwane;Orlando Pirates;South Africa;Betway Premiership;18:30;2026-03-04;X;DRAW;90;NEGLECT_UP;3.23;2.866242038216556;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;104.6;105.0;5.0;20;0.449
Siwelele|Stellenbosch;Siwelele;Stellenbosch;South Africa;Betway Premiership;18:30;2026-03-03;X;DRAW;90;NEGLECT_UP;2.71;1.1194029850746194;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;104.7;104.0;3.2;20;0.449
Waregem|St. Liege;Waregem;St. Liege;Belgium;Jupiler Pro League;18:30;2026-03-08;1;HOME;90;NEGLECT_UP;2.1;2.4390243902439157;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);41;103.9;103.0;0;20;0.449
Braga|Sporting CP;Braga;Sporting CP;Portugal;Liga Portugal;19:00;2026-03-07;X;DRAW;90;CORRECTION_UP;3.6;0.5586592178770954;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;103.1;102.9;5.9;20;0.449
Lausanne II|Cham;Lausanne II;Cham;Switzerland;Promotion League;19:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.7;2.77777777777778;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;105.9;106.6;6.1;20;0.449
Orleans|Rouen;Orleans;Rouen;France;National;19:00;2026-02-28;1;HOME;90;DRIFT_UP;3.27;0.6153846153846159;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;104.6;104.4;5.2;20;0.449
Sakhnin|Maccabi Bnei Raina;Sakhnin;Maccabi Bnei Raina;Israel;Ligat ha'Al;19:00;2026-03-07;X;DRAW;90;NEGLECT_UP;3.27;2.187499999999995;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;106.7;106.0;5.2;20;0.449
Wisla Plock|Arka Gdynia;Wisla Plock;Arka Gdynia;Poland;Ekstraklasa;19:00;2026-03-09;2;AWAY;90;NEGLECT_UP;3.78;1.8867924528301845;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);31;111.9;112.0;6.3;20;0.449
Paris 13 Atl.|Le Puy-en-Velay;Paris 13 Atl.;Le Puy-en-Velay;France;National;19:30;2026-03-06;2;AWAY;90;NEGLECT_UP;2.2;2.32558139534885;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);74;105.9;105.8;0;20;0.449
Quevilly Rouen|Versailles;Quevilly Rouen;Versailles;France;National;19:30;2026-03-06;X;DRAW;90;CORRECTION_UP;3.05;0.6600660066006607;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;106.5;106.1;4.5;20;0.449
Eupen|Gent U23;Eupen;Gent U23;Belgium;Challenger Pro League;20:00;2026-03-06;X;DRAW;90;NEGLECT_UP;3.65;1.955307262569828;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;104.0;103.3;6.0;20;0.449
Helmond|Oss;Helmond;Oss;Netherlands;Eerste Divisie;20:00;2026-03-06;X;DRAW;90;NEGLECT_UP;3.55;1.4285714285714235;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);74;106.3;105.7;5.8;20;0.449
Lommel SK|Kortrijk;Lommel SK;Kortrijk;Belgium;Challenger Pro League;20:00;2026-03-07;2;AWAY;90;CORRECTION_UP;2.22;0.9090909090909097;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;105.7;105.3;0;20;0.449
Hamburger SV|Bayer Leverkusen;Hamburger SV;Bayer Leverkusen;Germany;Bundesliga;20:30;2026-03-04;2;AWAY;90;NEGLECT_UP;2.16;1.8867924528301903;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);75;101.5;101.4;0;20;0.449
SK Rapid II|A. Salzburg;SK Rapid II;A. Salzburg;Austria;2. Liga;20:30;2026-03-03;1;HOME;90;NEGLECT_UP;2.95;1.0273972602739811;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;105.3;104.4;4.2;20;0.449
West Ham|Brentford;West Ham;Brentford;England;FA Cup;20:30;2026-03-09;X;DRAW;90;NEGLECT_UP;3.6;1.4084507042253596;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);33;102.1;102.4;5.9;20;0.449
Arbroath|Ayr;Arbroath;Ayr;Scotland;Championship;20:45;2026-03-03;2;AWAY;90;NEGLECT_UP;2.99;4.912280701754391;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;105.3;104.7;4.3;20;0.449
Darlington|Macclesfield;Darlington;Macclesfield;England;National League North;20:45;2026-03-03;X;DRAW;90;NEGLECT_UP;3.66;2.5210084033613533;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;106.7;106.2;6.0;20;0.449
Dartford|Ramsgate;Dartford;Ramsgate;England;Isthmian League Premier Division;20:45;2026-03-03;1;HOME;90;NEGLECT_UP;2.1;1.9417475728155356;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);104;108.5;107.7;0;20;0.449
Gateshead|Braintree;Gateshead;Braintree;England;National League;20:45;2026-03-04;X;DRAW;90;CORRECTION_UP;3.8;0.795755968169756;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);48;105.8;105.2;6.3;20;0.449
Sligo Rovers|Drogheda;Sligo Rovers;Drogheda;Ireland;Premier Division;20:45;2026-03-07;1;HOME;90;NEGLECT_UP;2.85;3.2608695652174022;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);46;104.6;103.9;3.8;20;0.449
Ards|Limavady;Ards;Limavady;Northern Ireland;NIFL Championship;21:00;2026-03-03;X;DRAW;90;NEGLECT_UP;3.69;2.499999999999996;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);59;107.7;107.7;6.1;20;0.449
Erbil|Diyala;Erbil;Diyala;Iraq;Stars League;21:15;2026-03-01;2;AWAY;90;DRIFT_UP;3.55;0.8522727272727216;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);24;108.9;108.9;5.8;20;0.449
Caracas|Dep. Tachira;Caracas;Dep. Tachira;Venezuela;Liga FUTVE;22:00;2026-03-07;2;AWAY;90;NEGLECT_UP;2.22;1.3698630136986416;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);17;105.1;105.9;0;20;0.449
Cruzeiro|Atletico-MG;Cruzeiro;Atletico-MG;Brazil;Mineiro;22:00;2026-03-08;X;DRAW;90;CORRECTION_UP;3.07;0.6557377049180334;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);9;107.8;107.6;4.6;20;0.449
Alianza|America De Cali;Alianza;America De Cali;Colombia;Primera A;22:10;2026-02-28;1;HOME;90;NEGLECT_UP;2.79;1.4545454545454557;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);78;103.3;103.7;3.5;20;0.449
Guayaquil City|Aucas;Guayaquil City;Aucas;Ecuador;Liga Pro;22:30;2026-02-28;X;DRAW;90;NEGLECT_UP;3.3;1.538461538461533;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;103.6;102.6;5.2;20;0.449
Difaa El Jadidi|Yacoub El Mansour;Difaa El Jadidi;Yacoub El Mansour;Morocco;Botola Pro;23:00;2026-02-28;1;HOME;90;NEGLECT_UP;2.5;1.6260162601626031;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;105.7;106.1;2.0;20;0.449
Sarmiento Junin|Estudiantes Rio Cuarto;Sarmiento Junin;Estudiantes Rio Cuarto;Argentina;Liga Profesional;23:00;2026-03-03;X;DRAW;90;NEGLECT_UP;2.95;1.3745704467353963;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);131;102.2;101.4;4.2;20;0.449
Braga U19|Vitoria Guimaraes U19;Braga U19;Vitoria Guimaraes U19;Portugal;Campeonato Nacional U19;12:00;2026-02-28;1;HOME;80;NEGLECT_UP;1.91;1.0582010582010593;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) sweet(+5);79;107.9;107.6;0;20;0.449
East Bengal|Goa;East Bengal;Goa;India;ISL;12:30;2026-03-05;1;HOME;80;NEGLECT_UP;1.97;1.546391752577321;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) sweet(+5);49;107.0;106.2;0;20;0.449
Hutnik Krakow|KKS Kalisz;Hutnik Krakow;KKS Kalisz;Poland;Division 2;13:00;2026-02-28;X;DRAW;80;NEGLECT_UP;3.55;2.898550724637671;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);80;106.3;105.9;5.8;20;0.449
Shrewsbury|Walsall;Shrewsbury;Walsall;England;League Two;13:30;2026-02-28;1;HOME;80;NEGLECT_UP;2.33;2.192982456140363;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);79;104.5;103.9;0.9;20;0.449
Hansa Rostock|RW Essen;Hansa Rostock;RW Essen;Germany;3. Liga;14:00;2026-02-28;1;HOME;80;NEGLECT_UP;2.16;2.8571428571428594;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);79;103.3;103.5;0;20;0.449
A. Salzburg|Floridsdorfer AC;A. Salzburg;Floridsdorfer AC;Austria;2. Liga;14:30;2026-02-28;X;DRAW;80;NEGLECT_UP;3.53;2.318840579710134;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);79;105.2;104.8;5.8;20;0.449
Achnas|Omonia Aradippou;Achnas;Omonia Aradippou;Cyprus;Cyprus League;15:00;2026-02-28;1;HOME;80;NEGLECT_UP;2.46;2.0746887966804906;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);78;104.0;104.0;1.8;20;0.449
Rubin Kazan|Krasnodar;Rubin Kazan;Krasnodar;Russia;Premier League;15:00;2026-03-08;2;AWAY;80;CORRECTION_UP;1.94;0.5181347150259072;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) sweet(+5);46;101.5;101.3;0;20;0.449
Atletico CP|Covilha;Atletico CP;Covilha;Portugal;Liga 3;16:00;2026-02-28;X;DRAW;80;NEGLECT_UP;3.7;1.3698630136986376;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);77;106.2;105.3;6.1;20;0.449
Poole|Gloucester;Poole;Gloucester;England;Southern League Premier South;16:00;2026-02-28;1;HOME;80;NEGLECT_UP;2.55;3.2388663967611184;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);79;106.7;106.1;2.3;20;0.449
Port Vale|Luton;Port Vale;Luton;England;League One;16:00;2026-02-28;2;AWAY;80;NEGLECT_UP;2.19;3.7914691943128;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_fav(+10) sweet(+5);79;103.7;103.6;0;20;0.449
