match_id;home;away;country;league;kick_off;match_date;market;predicted_outcome;score;signal_type;close_odds;pct_change;breakdown;n_snapshots;open_overround;close_overround;kelly_pct;suggested_eur;est_winprob
Juventud (Uru)|Ind. Medellin (Col);Juventud (Uru);Ind. Medellin (Col);South America;Copa Libertadores;01:30;2026-03-06;X;DRAW;90;NEGLECT_UP;3.3;1.538461538461533;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);24;103.0;102.5;5.2;20;0.449
Birmingham|Tampa Bay;Birmingham;Tampa Bay;USA;USL Championship;02:00;2026-03-08;X;DRAW;90;CORRECTION_UP;3.71;0.8152173913043425;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);19;106.6;106.6;6.1;20;0.449
San Antonio|Phoenix Rising;San Antonio;Phoenix Rising;USA;USL Championship;02:30;2026-03-08;X;DRAW;90;CORRECTION_UP;3.4;0.8902077151335253;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);19;106.5;106.2;5.5;20;0.449
Melbourne City (Aus)|Buriram (Tha);Melbourne City (Aus);Buriram (Tha);Asia;AFC Champions League;08:45;2026-03-03;2;AWAY;90;NEGLECT_UP;3.1;1.3071895424836613;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);26;103.9;103.9;4.7;20;0.449
Pruszkow|Odra Opole;Pruszkow;Odra Opole;Poland;Division 1;12:00;2026-03-08;2;AWAY;90;CORRECTION_UP;3.22;0.9404388714733621;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);18;107.5;106.6;5.0;20;0.449
Gjilani|Malisheva;Gjilani;Malisheva;Kosovo;Superliga;13:00;2026-02-28;2;AWAY;90;NEGLECT_UP;2.96;2.7777777777777803;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);80;109.1;108.4;4.2;20;0.449
Nurnberg|Dusseldorf;Nurnberg;Dusseldorf;Germany;2. Bundesliga;13:00;2026-03-07;2;AWAY;90;NEGLECT_UP;2.74;1.4814814814814827;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);19;103.9;103.9;3.3;20;0.449
Northampton|Peterborough;Northampton;Peterborough;England;League One;13:30;2026-02-28;X;DRAW;90;CORRECTION_UP;3.82;0.7915567282321848;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;103.3;103.0;6.3;20;0.449
Rayo Vallecano|Ath Bilbao;Rayo Vallecano;Ath Bilbao;Spain;LaLiga;14:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.25;1.5624999999999944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;101.4;100.8;5.1;20;0.449
Regensburg|Ulm;Regensburg;Ulm;Germany;3. Liga;14:00;2026-02-28;2;AWAY;90;DRIFT_UP;3.68;0.5464480874316944;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;103.7;102.9;6.1;20;0.449
AlbinoLeffe U19|Modena U19;AlbinoLeffe U19;Modena U19;Italy;Primavera 2;14:30;2026-02-28;2;AWAY;90;NEGLECT_UP;2.0;2.5641025641025665;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;108.0;107.2;0;20;0.449
Skalica|Trencin;Skalica;Trencin;Slovakia;Nike liga;15:30;2026-02-28;2;AWAY;90;NEGLECT_UP;3.96;1.2787723785166194;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.0;104.2;6.6;20;0.449
Zilina|Dun. Streda;Zilina;Dun. Streda;Slovakia;Nike liga;15:30;2026-02-28;2;AWAY;90;NEGLECT_UP;2.42;2.9787234042553123;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.7;104.1;1.5;20;0.449
Accrington|Cambridge Utd;Accrington;Cambridge Utd;England;League Two;16:00;2026-03-07;1;HOME;90;NEGLECT_UP;3.95;1.282051282051289;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);19;105.0;105.4;6.6;20;0.449
Ballymena|Larne;Ballymena;Larne;Northern Ireland;NIFL Premiership;16:00;2026-02-28;X;DRAW;90;NEGLECT_UP;3.95;1.0230179028133002;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);77;105.1;104.8;6.6;20;0.449
Barrow|Gillingham;Barrow;Gillingham;England;League Two;16:00;2026-02-28;2;AWAY;90;NEGLECT_UP;2.55;1.1904761904761827;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.1;104.1;2.3;20;0.449
Bradford City|Leyton Orient;Bradford City;Leyton Orient;England;League One;16:00;2026-03-07;X;DRAW;90;NEGLECT_UP;3.61;1.404494382022467;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);19;104.7;104.3;5.9;20;0.449
Crewe|Tranmere;Crewe;Tranmere;England;League Two;16:00;2026-02-28;X;DRAW;90;CORRECTION_UP;3.55;0.5665722379603405;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;104.6;104.3;5.8;20;0.449
Enfield Town|Bath;Enfield Town;Bath;England;National League South;16:00;2026-02-28;1;HOME;90;NEGLECT_UP;3.0;2.739726027397263;smooth(+20) slow(+15) orc_ok(+15) weak_ctr(+15) not_late(+10) not_fav(+10) sweet(+5);79;106.4;105.5;4.3;20;0.449
